,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022300526,"JAN 10, 2024",LAC vs. TOR,29,6,2,7,0,22,12,5,9,1,0,0,15
1,0022300511,"JAN 08, 2024",LAC vs. PHX,25,0,1,7,1,19,10,4,9,0,2,1,21
2,0022300505,"JAN 07, 2024",LAC @ LAL,22,3,5,4,3,18,8,4,11,1,2,2,3
3,0022300486,"JAN 05, 2024",LAC @ NOP,24,1,0,7,2,15,9,6,10,1,0,0,22
4,0022300473,"JAN 03, 2024",LAC @ PHX,33,3,2,7,1,14,8,5,10,0,14,12,12
5,0022300458,"JAN 01, 2024",LAC vs. MIA,23,2,1,3,3,14,7,3,8,0,6,6,14
6,0022300438,"DEC 29, 2023",LAC vs. MEM,23,3,1,7,4,21,8,2,8,0,6,5,2
7,0022300414,"DEC 26, 2023",LAC vs. CHA,25,4,0,4,3,25,10,5,11,0,0,0,9
8,0022300389,"DEC 23, 2023",LAC vs. BOS,21,2,1,3,1,17,9,3,7,2,0,0,-27
9,0022300379,"DEC 21, 2023",LAC @ OKC,22,4,1,4,1,14,7,5,8,1,3,3,-13
10,0022300350,"DEC 18, 2023",LAC @ IND,27,4,1,3,1,21,9,5,11,1,4,4,22
11,0022300343,"DEC 16, 2023",LAC vs. NYK,25,7,2,4,2,18,11,3,6,0,0,0,26
12,0022300309,"DEC 12, 2023",LAC vs. SAC,9,1,2,6,3,7,3,2,5,0,1,1,14
13,0022300304,"DEC 11, 2023",LAC vs. POR,20,8,1,8,1,17,7,2,8,1,4,4,3
14,0022301225,"DEC 08, 2023",LAC @ UTA,20,2,6,3,1,13,8,2,5,1,3,2,14
15,0022301215,"DEC 06, 2023",LAC vs. DEN,25,1,0,8,2,20,8,5,9,1,4,4,11
16,0022300280,"DEC 02, 2023",LAC vs. GSW,25,6,1,6,1,17,8,4,8,0,5,5,5
17,0022300273,"NOV 30, 2023",LAC @ GSW,15,10,0,1,1,18,6,3,10,0,0,0,-6
18,0022300264,"NOV 29, 2023",LAC @ SAC,19,7,0,3,1,18,7,4,9,0,2,1,14
19,0022300257,"NOV 27, 2023",LAC vs. DEN,6,4,1,8,3,13,2,0,4,1,2,2,-11
20,0022300244,"NOV 25, 2023",LAC vs. DAL,25,4,0,9,1,19,9,2,5,0,5,5,19
21,0022300052,"NOV 24, 2023",LAC vs. NOP,34,2,0,8,2,30,14,4,12,0,3,2,-9
22,0022300235,"NOV 22, 2023",LAC @ SAS,24,3,2,8,2,23,8,4,12,0,4,4,7
23,0022300223,"NOV 20, 2023",LAC @ SAS,28,6,1,5,2,16,11,4,8,0,2,2,23
24,0022300037,"NOV 17, 2023",LAC vs. HOU,23,3,2,8,3,22,8,4,10,1,3,3,9
25,0022300024,"NOV 14, 2023",LAC @ DEN,35,3,3,7,1,26,13,4,11,0,5,5,-5
26,0022300179,"NOV 12, 2023",LAC vs. MEM,26,7,2,7,7,16,8,3,7,0,9,7,2
27,0022300014,"NOV 10, 2023",LAC @ DAL,8,2,1,3,2,12,3,1,7,0,1,1,-14
28,0022300160,"NOV 08, 2023",LAC @ BKN,24,1,3,7,3,20,7,2,10,1,8,8,-7
29,0022300151,"NOV 06, 2023",LAC @ NYK,10,3,3,7,4,11,2,1,6,0,5,5,-7
30,0022300127,"NOV 01, 2023",LAC @ LAL,35,1,2,6,3,16,11,6,9,0,8,7,22
31,0022300114,"OCT 31, 2023",LAC vs. ORL,27,7,2,7,3,17,8,6,9,0,6,5,15
32,0022300099,"OCT 29, 2023",LAC vs. SAS,19,5,5,4,1,17,8,2,7,0,1,1,24
33,0022300085,"OCT 27, 2023",LAC @ UTA,36,1,0,4,2,17,9,3,9,0,15,15,3
34,0022300074,"OCT 25, 2023",LAC vs. POR,27,6,3,3,4,17,11,4,7,0,1,1,23
