,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022201219,"APR 09, 2023",MIA vs. ORL,4,1,1,3,0,3,2,0,0,0,0,0,1
1,0022201198,"APR 06, 2023",MIA @ PHI,14,1,0,8,0,11,7,0,0,0,0,0,7
2,0022201177,"APR 04, 2023",MIA @ DET,18,2,2,4,1,10,6,0,0,0,6,6,6
3,0022201138,"MAR 29, 2023",MIA @ NYK,9,4,1,11,3,10,4,0,0,0,2,1,-6
4,0022201132,"MAR 28, 2023",MIA @ TOR,21,4,1,12,0,18,7,0,0,0,8,7,-6
5,0022201108,"MAR 25, 2023",MIA vs. BKN,16,2,1,7,4,14,8,0,0,1,0,0,-24
6,0022201084,"MAR 22, 2023",MIA vs. NYK,15,3,1,7,3,11,5,0,0,1,6,5,0
7,0022201066,"MAR 19, 2023",MIA @ DET,22,5,0,10,3,12,7,0,0,3,9,8,12
8,0022201060,"MAR 18, 2023",MIA @ CHI,23,4,2,7,3,17,9,0,0,0,8,5,3
9,0022201036,"MAR 15, 2023",MIA vs. MEM,26,3,0,8,3,15,10,0,0,3,8,6,20
10,0022201022,"MAR 13, 2023",MIA vs. UTA,16,3,1,9,3,10,5,0,0,1,8,6,5
11,0022201007,"MAR 11, 2023",MIA @ ORL,14,3,0,7,4,17,7,0,0,0,0,0,-10
12,0022201000,"MAR 10, 2023",MIA vs. CLE,19,4,3,6,4,12,8,0,0,0,4,3,4
13,0022200987,"MAR 08, 2023",MIA vs. CLE,17,1,0,1,3,11,8,0,0,2,2,1,-4
14,0022200974,"MAR 06, 2023",MIA vs. ATL,16,5,3,6,2,9,5,0,0,1,6,6,-1
15,0022200958,"MAR 04, 2023",MIA vs. ATL,30,5,1,11,2,12,10,0,0,2,12,10,16
16,0022200949,"MAR 03, 2023",MIA vs. NYK,18,4,1,4,2,16,7,0,0,2,4,4,4
17,0022200936,"MAR 01, 2023",MIA vs. PHI,20,2,1,8,2,13,8,0,0,0,4,4,-17
18,0022200920,"FEB 27, 2023",MIA @ PHI,13,2,1,7,5,14,4,0,0,1,6,5,-7
19,0022200904,"FEB 25, 2023",MIA @ CHA,14,4,2,6,2,14,6,0,0,0,3,2,-15
20,0022200897,"FEB 24, 2023",MIA @ MIL,18,1,1,7,2,17,8,0,1,0,4,2,-18
21,0022200878,"FEB 15, 2023",MIA @ BKN,24,6,0,13,2,19,10,0,0,2,7,4,-17
22,0022200861,"FEB 13, 2023",MIA vs. DEN,19,2,2,2,1,14,6,0,0,1,7,7,-6
23,0022200848,"FEB 11, 2023",MIA @ ORL,13,6,2,17,4,10,5,0,1,1,4,3,13
24,0022200840,"FEB 10, 2023",MIA vs. HOU,20,3,2,9,3,11,7,0,0,1,7,6,21
25,0022200825,"FEB 08, 2023",MIA vs. IND,38,3,1,9,2,16,12,0,0,0,14,14,2
26,0022200797,"FEB 04, 2023",MIA @ MIL,16,8,2,11,1,15,7,0,0,0,2,2,0
27,0022200780,"FEB 02, 2023",MIA @ NYK,32,3,2,9,0,16,11,0,0,1,11,10,5
28,0022200764,"JAN 31, 2023",MIA @ CLE,18,1,0,11,0,13,7,0,0,0,6,4,-6
29,0022200752,"JAN 29, 2023",MIA @ CHA,17,6,3,4,2,15,8,0,0,0,4,1,5
30,0022200738,"JAN 27, 2023",MIA vs. ORL,20,7,1,6,2,14,7,0,0,1,7,6,4
31,0022200714,"JAN 24, 2023",MIA vs. BOS,30,1,2,15,3,22,12,0,0,1,8,6,3
32,0022200699,"JAN 22, 2023",MIA vs. NOP,18,2,2,9,2,12,7,0,0,0,4,4,-2
33,0022200686,"JAN 20, 2023",MIA @ DAL,18,4,0,11,2,14,7,0,0,0,6,4,-18
34,0022200673,"JAN 18, 2023",MIA @ NOP,26,1,2,8,2,15,11,0,0,1,6,4,16
35,0022200661,"JAN 16, 2023",MIA @ ATL,20,5,3,13,3,19,9,0,0,3,2,2,6
36,0022200641,"JAN 14, 2023",MIA vs. MIL,20,2,0,13,1,19,9,0,0,2,4,2,18
37,0022200628,"JAN 12, 2023",MIA vs. MIL,24,1,2,12,0,19,11,0,0,1,2,2,8
38,0022200599,"JAN 08, 2023",MIA vs. BKN,10,2,0,8,0,15,5,0,0,1,3,0,-25
39,0022200589,"JAN 06, 2023",MIA @ PHX,21,2,2,11,1,15,10,0,0,1,4,1,17
40,0022200574,"JAN 04, 2023",MIA @ LAL,30,3,2,13,2,23,13,0,0,3,5,4,2
41,0022200560,"JAN 02, 2023",MIA @ LAC,31,1,1,13,3,19,12,0,0,1,8,7,11
42,0022200546,"DEC 31, 2022",MIA @ UTA,32,5,1,8,2,17,11,0,0,0,13,10,6
43,0022200535,"DEC 30, 2022",MIA @ DEN,22,2,4,7,4,14,6,0,0,2,11,10,-4
44,0022200518,"DEC 28, 2022",MIA vs. LAL,23,0,1,14,1,16,10,0,0,2,6,3,24
45,0022200486,"DEC 23, 2022",MIA vs. IND,18,3,0,7,3,19,8,0,0,0,2,2,1
46,0022200462,"DEC 20, 2022",MIA vs. CHI,27,6,0,12,3,15,12,0,0,0,4,3,-18
47,0022200439,"DEC 17, 2022",MIA @ SAS,22,3,1,13,4,18,11,0,0,0,0,0,29
48,0022200419,"DEC 14, 2022",MIA @ OKC,15,3,2,13,5,13,5,0,0,0,6,5,-14
49,0022200402,"DEC 12, 2022",MIA @ IND,22,3,2,17,4,18,8,0,0,1,7,6,1
50,0022200387,"DEC 10, 2022",MIA vs. SAS,12,4,0,9,0,11,5,0,1,0,5,2,4
51,0022200374,"DEC 08, 2022",MIA vs. LAC,31,4,1,10,2,21,14,0,0,0,3,3,13
52,0022200361,"DEC 06, 2022",MIA vs. DET,21,2,0,15,5,16,9,0,0,1,6,3,-12
53,0022200357,"DEC 05, 2022",MIA @ MEM,15,4,0,5,1,13,5,0,0,0,5,5,9
54,0022200328,"DEC 02, 2022",MIA @ BOS,28,3,1,7,2,18,10,0,0,1,9,8,7
55,0022200314,"NOV 30, 2022",MIA @ BOS,23,5,2,6,5,19,10,1,1,0,2,2,-6
56,0022200293,"NOV 27, 2022",MIA @ ATL,32,1,0,8,3,20,13,0,0,1,6,6,1
57,0022200277,"NOV 25, 2022",MIA vs. WAS,38,3,0,12,0,22,15,0,1,0,8,8,1
58,0022200265,"NOV 23, 2022",MIA vs. WAS,15,2,2,11,2,15,5,0,0,1,6,5,6
59,0022200252,"NOV 21, 2022",MIA @ MIN,17,5,0,14,1,18,7,0,2,2,6,3,-11
60,0022200244,"NOV 20, 2022",MIA @ CLE,21,3,0,6,3,14,7,0,0,1,7,7,-20
61,0022200202,"NOV 14, 2022",MIA vs. PHX,30,1,1,10,3,18,9,0,1,0,14,12,12
62,0022200189,"NOV 12, 2022",MIA vs. CHA,24,4,1,15,5,18,11,0,0,1,3,2,19
63,0022200174,"NOV 10, 2022",MIA vs. CHA,18,4,2,14,5,15,6,0,1,0,6,6,9
64,0022200150,"NOV 07, 2022",MIA vs. POR,16,3,1,5,1,14,8,0,0,1,1,0,2
65,0022200121,"NOV 04, 2022",MIA @ IND,18,4,1,10,5,14,7,0,1,0,4,4,3
66,0022200109,"NOV 02, 2022",MIA vs. SAC,20,6,0,11,4,16,9,0,0,0,2,2,2
67,0022200104,"NOV 01, 2022",MIA vs. GSW,19,6,3,7,2,15,8,0,0,1,3,3,0
68,0022200081,"OCT 29, 2022",MIA @ SAC,23,4,0,6,1,16,9,0,0,2,6,5,6
69,0022200068,"OCT 27, 2022",MIA @ GSW,26,1,4,8,5,13,10,0,0,3,8,6,-12
70,0022200065,"OCT 26, 2022",MIA @ POR,18,3,1,8,3,11,6,0,1,0,7,6,17
71,0022200045,"OCT 24, 2022",MIA vs. TOR,14,3,1,10,3,14,4,0,0,2,6,6,5
72,0022200031,"OCT 22, 2022",MIA vs. TOR,10,1,0,7,3,6,4,0,1,0,2,2,5
73,0022200022,"OCT 21, 2022",MIA vs. BOS,19,5,2,8,5,11,8,0,0,0,4,3,20
74,0022200007,"OCT 19, 2022",MIA vs. CHI,12,2,0,9,5,15,5,0,0,1,3,2,-15
