,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022101207,"APR 08, 2022",MIA vs. ATL,24,4,2,6,1,14,8,0,0,0,10,8,6
1,0022101181,"APR 05, 2022",MIA vs. CHA,22,3,1,9,1,10,7,0,0,1,9,8,9
2,0022101172,"APR 03, 2022",MIA @ TOR,16,1,0,9,2,12,6,0,0,0,9,4,10
3,0022101164,"APR 02, 2022",MIA @ CHI,16,3,0,7,4,9,7,0,0,0,2,2,14
4,0022101139,"MAR 30, 2022",MIA @ BOS,17,8,2,12,1,10,5,0,0,0,9,7,12
5,0022101125,"MAR 28, 2022",MIA vs. SAC,22,1,2,15,2,16,10,0,0,1,2,2,24
6,0022101111,"MAR 26, 2022",MIA vs. BKN,14,2,1,6,4,8,5,0,1,2,6,4,-21
7,0022101103,"MAR 25, 2022",MIA vs. NYK,17,1,1,9,1,7,6,0,0,1,7,5,-14
8,0022101088,"MAR 23, 2022",MIA vs. GSW,25,4,1,9,4,16,9,0,0,0,10,7,-10
9,0022101074,"MAR 21, 2022",MIA @ PHI,22,2,1,9,4,14,9,0,0,3,4,4,-1
10,0022101052,"MAR 18, 2022",MIA vs. OKC,19,3,1,9,0,10,8,0,0,0,3,3,25
11,0022101031,"MAR 15, 2022",MIA vs. DET,16,3,0,8,2,8,4,0,0,0,10,8,25
12,0022101005,"MAR 12, 2022",MIA vs. MIN,19,4,3,12,4,12,7,0,0,0,9,5,0
13,0022100998,"MAR 11, 2022",MIA vs. CLE,30,1,3,17,3,16,11,0,0,1,8,8,13
14,0022100983,"MAR 09, 2022",MIA vs. PHX,17,5,1,6,4,11,7,0,0,1,3,3,-6
15,0022100970,"MAR 07, 2022",MIA vs. HOU,18,1,0,10,2,15,8,0,0,1,2,2,11
16,0022100956,"MAR 05, 2022",MIA vs. PHI,6,2,1,10,1,10,3,0,0,0,0,0,6
17,0022100941,"MAR 03, 2022",MIA @ BKN,30,6,2,11,4,15,12,0,0,0,8,6,12
18,0022100936,"MAR 02, 2022",MIA @ MIL,18,4,2,12,0,17,8,0,0,0,4,2,-3
19,0022100922,"FEB 28, 2022",MIA vs. CHI,15,5,2,7,2,8,6,0,0,2,4,3,20
20,0022100908,"FEB 26, 2022",MIA vs. SAS,36,4,2,7,2,21,14,0,0,3,12,8,-3
21,0022100900,"FEB 25, 2022",MIA @ NYK,16,4,1,16,1,10,5,0,1,4,8,6,5
22,0022100885,"FEB 17, 2022",MIA @ CHA,15,5,0,13,3,12,5,0,1,3,10,5,19
23,0022100868,"FEB 15, 2022",MIA vs. DAL,21,3,0,12,1,19,10,0,0,2,2,1,0
24,0022100851,"FEB 12, 2022",MIA vs. BKN,19,4,1,14,5,12,8,0,0,0,5,3,22
25,0022100833,"FEB 10, 2022",MIA @ NOP,29,1,3,10,1,21,13,0,0,0,4,3,25
26,0022100811,"FEB 07, 2022",MIA @ WAS,21,4,1,7,3,11,7,0,0,0,8,7,10
27,0022100797,"FEB 05, 2022",MIA @ CHA,20,3,3,12,3,21,7,0,0,2,7,6,17
28,0022100521,"FEB 03, 2022",MIA @ SAS,18,3,4,11,1,13,7,0,1,0,6,4,26
29,0022100784,"FEB 01, 2022",MIA @ TOR,32,2,2,11,2,17,13,0,1,1,7,6,-2
30,0022100762,"JAN 31, 2022",MIA @ BOS,12,5,3,5,2,11,5,0,0,1,3,2,-20
31,0022100748,"JAN 29, 2022",MIA vs. TOR,14,1,3,16,6,12,5,0,0,2,7,4,-8
32,0022100738,"JAN 28, 2022",MIA vs. LAC,20,4,1,12,3,14,7,0,0,0,7,6,11
33,0022100727,"JAN 26, 2022",MIA vs. NYK,6,11,2,8,3,7,3,0,0,1,0,0,18
34,0022100700,"JAN 23, 2022",MIA vs. LAL,14,5,1,8,5,10,6,0,0,1,2,2,8
35,0022100687,"JAN 21, 2022",MIA @ ATL,21,5,1,6,3,13,7,0,0,1,7,7,8
36,0022100672,"JAN 19, 2022",MIA vs. POR,20,4,5,11,3,12,8,0,0,3,7,4,-1
37,0022100662,"JAN 17, 2022",MIA vs. TOR,14,2,1,9,2,12,4,0,0,1,7,6,6
38,0022100306,"NOV 29, 2021",MIA vs. DEN,24,6,0,13,5,19,11,0,0,0,4,2,-9
39,0022100296,"NOV 27, 2021",MIA @ CHI,9,6,1,7,1,9,4,0,0,0,2,1,8
40,0022100274,"NOV 24, 2021",MIA @ MIN,18,3,1,5,4,10,7,0,0,0,11,4,-8
41,0022100263,"NOV 23, 2021",MIA @ DET,15,5,1,9,2,10,6,0,0,0,6,3,-6
42,0022100241,"NOV 20, 2021",MIA @ WAS,15,3,0,6,3,12,5,0,1,0,6,5,-6
43,0022100225,"NOV 18, 2021",MIA vs. WAS,20,2,0,9,2,16,9,0,0,0,2,2,16
44,0022100185,"NOV 13, 2021",MIA @ UTA,13,7,1,7,1,11,4,0,0,1,5,5,-1
45,0022100173,"NOV 11, 2021",MIA @ LAC,30,0,1,11,2,18,12,0,0,1,8,6,-5
46,0022100170,"NOV 10, 2021",MIA @ LAL,28,4,6,10,4,20,9,0,0,0,11,10,3
47,0022100151,"NOV 08, 2021",MIA @ DEN,10,2,1,10,2,10,3,0,0,0,6,4,-17
48,0022100134,"NOV 06, 2021",MIA vs. UTA,17,6,1,6,5,12,7,0,0,0,4,3,4
49,0022100121,"NOV 04, 2021",MIA vs. BOS,13,4,2,7,5,8,4,0,0,0,6,5,-12
50,0022100104,"NOV 02, 2021",MIA @ DAL,22,1,0,13,2,18,8,0,0,2,7,6,12
51,0022100073,"OCT 29, 2021",MIA vs. CHA,26,2,2,19,5,16,10,0,0,1,6,6,18
52,0022100057,"OCT 27, 2021",MIA @ BKN,24,0,0,9,2,17,8,0,0,0,9,8,1
53,0022100045,"OCT 25, 2021",MIA vs. ORL,16,2,1,13,0,9,4,0,0,0,8,8,8
54,0022100028,"OCT 23, 2021",MIA @ IND,17,3,1,16,5,15,6,0,0,1,6,5,-7
55,0022100015,"OCT 21, 2021",MIA vs. MIL,20,1,1,13,3,13,9,0,0,0,5,2,30
