,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021901306,"AUG 12, 2020",MIA @ OKC,6,4,0,2,1,5,3,0,0,0,0,0,5
1,0021901295,"AUG 10, 2020",MIA vs. IND,10,4,0,9,2,10,4,0,0,3,4,2,16
2,0021901283,"AUG 08, 2020",MIA vs. PHX,18,9,1,7,5,13,6,0,0,3,6,6,5
3,0021901269,"AUG 06, 2020",MIA @ MIL,6,6,1,5,4,10,2,1,1,0,2,1,-21
4,0021901260,"AUG 04, 2020",MIA vs. BOS,21,2,1,12,1,12,5,0,0,1,18,11,11
5,0021901250,"AUG 03, 2020",MIA vs. TOR,10,4,1,8,2,9,5,0,0,1,0,0,2
6,0021901239,"AUG 01, 2020",MIA @ DEN,22,6,0,9,4,12,7,0,0,0,10,8,19
7,0021900970,"MAR 11, 2020",MIA vs. CHA,21,10,0,7,3,15,10,0,0,0,2,1,-10
8,0021900951,"MAR 08, 2020",MIA @ WAS,27,6,0,14,5,13,9,0,0,1,12,9,22
9,0021900936,"MAR 06, 2020",MIA @ NOP,9,4,3,12,4,10,4,0,0,4,2,1,-9
10,0021900919,"MAR 04, 2020",MIA vs. ORL,10,4,0,7,2,9,5,0,0,1,0,0,-8
11,0021900906,"MAR 02, 2020",MIA vs. MIL,14,5,1,13,5,16,5,0,0,3,6,4,13
12,0021900889,"FEB 29, 2020",MIA vs. BKN,16,3,0,12,1,12,7,0,0,3,2,2,2
13,0021900880,"FEB 28, 2020",MIA vs. DAL,14,3,0,11,1,10,3,0,0,1,10,8,-12
14,0021900868,"FEB 26, 2020",MIA vs. MIN,22,7,0,10,4,13,6,0,1,2,15,10,4
15,0021900849,"FEB 24, 2020",MIA @ CLE,22,9,3,13,6,15,9,0,0,4,5,4,7
16,0021900838,"FEB 22, 2020",MIA vs. CLE,15,9,1,3,5,9,7,0,0,1,3,1,20
17,0021900821,"FEB 20, 2020",MIA @ ATL,28,7,3,19,4,20,9,0,1,1,12,10,14
18,0021900816,"FEB 12, 2020",MIA @ UTA,9,5,4,11,1,10,4,0,0,2,2,1,-23
19,0021900800,"FEB 10, 2020",MIA @ GSW,13,7,2,11,1,8,5,0,0,0,6,3,-16
20,0021900792,"FEB 09, 2020",MIA @ POR,13,7,0,12,3,14,6,0,0,3,2,1,-8
21,0021900775,"FEB 07, 2020",MIA @ SAC,26,3,0,7,5,16,12,0,0,2,3,2,-5
22,0021900763,"FEB 05, 2020",MIA @ LAC,22,6,2,11,2,15,9,0,0,0,7,4,-15
23,0021900747,"FEB 03, 2020",MIA vs. PHI,18,11,1,8,0,15,8,0,0,0,2,2,29
24,0021900729,"FEB 01, 2020",MIA @ ORL,4,5,3,14,2,8,1,0,0,4,4,2,14
25,0021900701,"JAN 28, 2020",MIA vs. BOS,16,1,1,10,2,11,7,0,0,1,2,2,-4
26,0021900694,"JAN 27, 2020",MIA vs. ORL,20,10,1,10,1,16,10,0,1,0,0,0,16
27,0021900673,"JAN 24, 2020",MIA vs. LAC,18,9,0,8,4,10,6,0,0,1,7,6,14
28,0021900658,"JAN 22, 2020",MIA vs. WAS,6,2,0,8,4,8,3,0,0,1,1,0,-4
29,0021900644,"JAN 20, 2020",MIA vs. SAC,16,5,1,11,5,9,6,0,0,1,6,4,13
30,0021900637,"JAN 19, 2020",MIA @ SAS,21,6,2,16,2,13,8,0,1,0,5,5,12
31,0021900623,"JAN 17, 2020",MIA @ OKC,21,5,0,8,3,11,7,0,0,1,10,7,-1
32,0021900606,"JAN 15, 2020",MIA vs. SAS,14,7,0,13,0,15,6,0,0,2,4,2,0
33,0021900584,"JAN 12, 2020",MIA @ NYK,15,5,0,6,5,7,5,0,0,0,6,5,-2
34,0021900568,"JAN 10, 2020",MIA @ BKN,22,7,2,6,1,13,10,0,0,1,2,2,-16
35,0021900556,"JAN 08, 2020",MIA @ IND,18,4,0,9,0,11,8,0,0,1,3,2,31
36,0021900535,"JAN 05, 2020",MIA vs. POR,20,6,1,8,3,10,9,0,0,1,6,2,9
37,0021900518,"JAN 03, 2020",MIA @ ORL,14,1,1,10,2,8,5,0,0,2,5,4,-5
38,0021900510,"JAN 02, 2020",MIA vs. TOR,15,2,0,14,4,8,7,0,0,1,2,1,9
39,0021900492,"DEC 30, 2019",MIA @ WAS,14,5,0,14,6,11,6,0,0,0,3,2,-23
40,0021900475,"DEC 28, 2019",MIA vs. PHI,11,2,1,3,0,14,5,0,0,1,2,1,-7
41,0021900470,"DEC 27, 2019",MIA vs. IND,18,6,0,15,1,10,8,0,0,0,2,2,2
