,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021801221,"APR 10, 2019",MIA @ BKN,10,0,1,6,2,7,4,1,2,0,1,1,-10
1,0021801212,"APR 09, 2019",MIA vs. PHI,19,2,1,9,0,11,8,0,0,2,5,3,16
2,0021801195,"APR 07, 2019",MIA @ TOR,7,2,1,13,3,7,2,0,0,0,4,3,-13
3,0021801185,"APR 05, 2019",MIA @ MIN,8,0,4,4,1,6,4,0,0,0,0,0,-7
4,0021801170,"APR 03, 2019",MIA vs. BOS,12,4,1,12,1,9,5,0,1,2,2,2,-5
5,0021801153,"APR 01, 2019",MIA @ BOS,19,2,0,14,0,12,8,1,1,2,2,2,-2
6,0021801141,"MAR 30, 2019",MIA @ NYK,8,2,2,6,1,6,4,0,0,0,0,0,6
7,0021801124,"MAR 28, 2019",MIA vs. DAL,11,3,0,16,2,9,5,0,0,0,2,1,9
8,0021801109,"MAR 26, 2019",MIA vs. ORL,9,3,2,11,1,9,4,0,0,0,2,1,2
9,0021801089,"MAR 23, 2019",MIA @ WAS,16,8,0,11,5,11,6,0,1,4,4,4,16
10,0021801085,"MAR 22, 2019",MIA @ MIL,12,2,1,7,0,10,5,0,0,0,4,2,0
11,0021801071,"MAR 20, 2019",MIA @ SAS,6,5,2,15,2,4,3,0,0,0,0,0,13
12,0021801054,"MAR 18, 2019",MIA @ OKC,8,4,2,7,4,9,4,0,0,1,0,0,-11
13,0021801045,"MAR 17, 2019",MIA vs. CHA,16,1,2,9,2,10,7,0,0,1,4,2,18
14,0021801029,"MAR 15, 2019",MIA vs. MIL,10,5,1,11,3,8,4,0,0,1,3,2,-10
15,0021801014,"MAR 13, 2019",MIA vs. DET,10,1,0,5,1,3,3,0,0,0,4,4,22
16,0021800993,"MAR 10, 2019",MIA vs. TOR,19,5,2,6,1,11,8,0,0,0,3,3,-12
17,0021800979,"MAR 08, 2019",MIA vs. CLE,17,2,0,7,1,8,7,0,0,1,4,3,9
18,0021800965,"MAR 06, 2019",MIA @ CHA,10,0,2,5,5,6,5,0,0,2,0,0,2
19,0021800953,"MAR 04, 2019",MIA vs. ATL,9,3,0,6,2,6,3,0,1,0,3,3,-2
20,0021800937,"MAR 02, 2019",MIA vs. BKN,9,6,0,16,0,8,3,0,0,2,4,3,23
21,0021800925,"FEB 28, 2019",MIA @ HOU,10,5,1,3,1,6,3,0,0,2,4,4,-13
22,0021800915,"FEB 27, 2019",MIA vs. GSW,11,4,0,10,1,5,3,0,0,2,9,5,-6
