,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021701225,"APR 11, 2018",MIN vs. DEN,31,5,1,5,3,21,10,1,4,1,13,10,-1
1,0021701209,"APR 09, 2018",MIN vs. MEM,15,3,3,2,1,8,3,0,1,0,11,9,21
2,0021701190,"APR 06, 2018",MIN @ LAL,18,1,4,2,1,10,7,0,1,0,8,4,10
3,0021700877,"FEB 23, 2018",MIN @ HOU,10,3,1,5,0,14,4,1,4,0,1,1,-9
4,0021700866,"FEB 15, 2018",MIN vs. LAL,24,4,1,5,1,20,7,0,7,3,11,10,12
5,0021700849,"FEB 13, 2018",MIN vs. HOU,15,6,0,7,0,13,5,0,3,0,5,5,-9
6,0021700838,"FEB 11, 2018",MIN vs. SAC,18,3,2,5,3,9,5,1,1,0,9,7,11
7,0021700822,"FEB 09, 2018",MIN @ CHI,38,5,4,7,1,26,11,3,9,0,15,13,6
8,0021700807,"FEB 07, 2018",MIN @ CLE,35,6,2,5,2,21,14,4,5,0,3,3,1
9,0021700780,"FEB 03, 2018",MIN vs. NOP,30,7,2,8,2,21,11,2,4,0,9,6,12
10,0021700763,"FEB 01, 2018",MIN vs. MIL,28,6,1,4,3,15,8,2,5,0,11,10,18
11,0021700746,"JAN 30, 2018",MIN @ TOR,25,6,0,5,0,17,9,2,3,0,10,5,-2
12,0021700739,"JAN 29, 2018",MIN @ ATL,24,3,1,7,4,15,7,1,3,1,9,9,1
13,0021700729,"JAN 27, 2018",MIN vs. BKN,21,5,2,6,0,14,4,1,3,1,14,12,10
14,0021700665,"JAN 18, 2018",MIN @ HOU,23,2,2,4,1,15,8,0,1,1,8,7,-10
15,0021700649,"JAN 16, 2018",MIN @ ORL,28,4,5,7,0,22,11,2,5,2,4,4,-5
16,0021700637,"JAN 14, 2018",MIN vs. POR,24,4,2,5,0,11,7,1,1,0,11,9,23
17,0021700623,"JAN 12, 2018",MIN vs. NYK,13,2,3,4,2,12,6,1,3,1,1,0,0
18,0021700611,"JAN 10, 2018",MIN vs. OKC,26,8,4,7,4,13,7,1,2,2,12,11,13
19,0021700594,"JAN 08, 2018",MIN vs. CLE,21,9,3,8,2,13,7,4,6,0,4,3,39
20,0021700584,"JAN 06, 2018",MIN vs. NOP,21,8,1,7,2,15,7,2,2,0,6,5,25
21,0021700570,"JAN 05, 2018",MIN @ BOS,14,6,3,2,4,12,3,0,3,0,10,8,-2
22,0021700557,"JAN 03, 2018",MIN @ BKN,30,4,2,3,2,17,7,0,2,1,18,16,2
23,0021700548,"JAN 01, 2018",MIN vs. LAL,28,9,3,3,7,14,8,1,1,1,11,11,16
24,0021700538,"DEC 31, 2017",MIN @ IND,26,5,3,6,1,11,8,0,0,0,11,10,31
25,0021700518,"DEC 28, 2017",MIN @ MIL,20,7,2,5,4,16,6,1,6,0,7,7,-2
26,0021700510,"DEC 27, 2017",MIN vs. DEN,39,5,1,4,1,20,10,3,6,0,18,16,5
27,0021700497,"DEC 25, 2017",MIN @ LAL,23,8,2,5,2,20,11,1,7,0,0,0,17
28,0021700490,"DEC 23, 2017",MIN @ PHX,32,3,0,6,1,19,10,0,3,1,13,12,2
29,0021700462,"DEC 20, 2017",MIN @ DEN,25,4,2,2,3,15,8,1,4,0,8,8,-5
30,0021700446,"DEC 18, 2017",MIN vs. POR,37,4,2,6,0,21,12,2,3,0,12,11,15
31,0021700434,"DEC 16, 2017",MIN vs. PHX,10,2,3,6,1,18,5,0,3,0,0,0,7
32,0021700416,"DEC 14, 2017",MIN vs. SAC,21,9,2,7,0,10,7,0,0,2,7,7,13
33,0021700401,"DEC 12, 2017",MIN vs. PHI,38,3,1,6,1,33,15,3,9,0,5,5,-6
34,0021700388,"DEC 10, 2017",MIN vs. DAL,22,5,2,8,1,17,9,2,6,0,3,2,5
35,0021700362,"DEC 06, 2017",MIN @ LAC,19,8,0,8,1,12,7,0,2,0,5,5,9
36,0021700345,"DEC 04, 2017",MIN @ MEM,30,5,4,2,2,21,11,2,7,0,7,6,3
37,0021700336,"DEC 03, 2017",MIN vs. LAC,33,4,1,8,1,20,10,2,4,1,13,11,12
38,0021700324,"DEC 01, 2017",MIN @ OKC,22,7,3,3,3,16,7,1,3,2,7,7,0
39,0021700309,"NOV 29, 2017",MIN @ NOP,19,3,1,4,2,12,8,1,2,0,2,2,16
40,0021700300,"NOV 28, 2017",MIN vs. WAS,17,10,1,7,1,17,5,3,9,0,4,4,12
41,0021700288,"NOV 26, 2017",MIN vs. PHX,25,5,3,4,1,19,11,0,1,1,5,3,19
42,0021700272,"NOV 24, 2017",MIN vs. MIA,18,4,0,6,2,17,7,1,1,0,6,3,-11
43,0021700261,"NOV 22, 2017",MIN vs. ORL,26,3,2,3,1,19,10,3,4,0,5,3,15
44,0021700241,"NOV 20, 2017",MIN @ CHA,14,0,1,7,1,15,6,1,4,0,1,1,-11
45,0021700238,"NOV 19, 2017",MIN vs. DET,26,4,5,10,5,15,10,2,5,0,6,4,8
46,0021700224,"NOV 17, 2017",MIN @ DAL,21,4,2,8,1,19,8,3,5,0,2,2,21
47,0021700210,"NOV 15, 2017",MIN vs. SAS,6,5,3,5,1,13,2,0,1,1,2,2,6
48,0021700197,"NOV 13, 2017",MIN @ UTA,21,10,2,4,2,12,6,0,2,1,10,9,11
49,0021700186,"NOV 11, 2017",MIN @ PHX,25,5,1,6,3,17,5,1,3,1,16,14,-9
50,0021700163,"NOV 08, 2017",MIN @ GSW,11,5,2,3,1,12,5,1,2,0,0,0,-16
51,0021700143,"NOV 05, 2017",MIN vs. CHA,13,1,1,6,3,6,4,2,2,0,3,3,12
52,0021700134,"NOV 04, 2017",MIN vs. DAL,4,7,0,5,2,7,1,0,2,0,2,2,13
53,0021700113,"NOV 01, 2017",MIN @ NOP,23,2,3,4,2,18,8,0,3,0,10,7,-8
54,0021700093,"OCT 30, 2017",MIN @ MIA,16,3,3,5,4,13,5,1,3,0,5,5,5
55,0021700074,"OCT 27, 2017",MIN vs. OKC,25,7,0,5,1,10,7,0,0,0,13,11,11
56,0021700039,"OCT 22, 2017",MIN @ OKC,15,6,0,6,1,17,7,1,4,0,0,0,10
57,0021700023,"OCT 20, 2017",MIN vs. UTA,13,3,5,7,4,14,5,0,2,0,3,3,-8
58,0021700011,"OCT 18, 2017",MIN @ SAS,12,3,1,4,3,12,5,2,3,0,0,0,-19
