,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021301223,"APR 16, 2014",CHI @ CHA,12,4,5,4,0,8,3,0,1,0,8,6,7
1,0021301208,"APR 14, 2014",CHI vs. ORL,12,1,2,2,1,5,3,0,0,0,7,6,9
2,0021301197,"APR 13, 2014",CHI @ NYK,17,3,1,3,2,11,6,2,4,0,6,3,-10
3,0021301181,"APR 11, 2014",CHI vs. DET,13,3,0,4,2,13,5,1,7,2,2,2,5
4,0021301169,"APR 09, 2014",CHI @ MIN,14,7,0,5,0,11,5,3,6,0,2,1,11
5,0021301144,"APR 05, 2014",CHI @ WAS,3,9,0,6,2,9,1,0,4,0,2,1,23
6,0021301137,"APR 04, 2014",CHI vs. MIL,17,5,1,6,1,11,5,1,6,1,9,6,19
7,0021301120,"APR 02, 2014",CHI @ ATL,17,2,3,2,0,16,6,3,8,0,2,2,11
8,0021301106,"MAR 31, 2014",CHI vs. BOS,18,4,1,5,0,13,8,0,3,0,2,2,9
9,0021301097,"MAR 30, 2014",CHI @ BOS,15,0,3,5,3,12,5,3,7,0,4,2,4
10,0021301080,"MAR 28, 2014",CHI vs. POR,10,2,0,6,3,9,3,1,4,0,3,3,-7
11,0021301050,"MAR 24, 2014",CHI vs. IND,12,3,0,5,1,10,3,1,4,0,6,5,10
12,0021301034,"MAR 22, 2014",CHI vs. PHI,17,6,1,8,2,8,4,1,3,0,10,8,15
13,0021301022,"MAR 21, 2014",CHI @ IND,17,1,5,2,1,11,5,4,6,0,4,3,-4
14,0021301008,"MAR 19, 2014",CHI @ PHI,16,4,2,6,5,8,5,1,2,2,5,5,9
15,0021300999,"MAR 17, 2014",CHI vs. OKC,13,2,2,2,1,12,4,1,6,0,6,4,-14
16,0021300986,"MAR 15, 2014",CHI vs. SAC,5,2,1,5,1,11,1,0,4,0,4,3,6
17,0021300968,"MAR 13, 2014",CHI vs. HOU,11,5,2,2,1,8,4,1,1,0,2,2,25
18,0021300952,"MAR 11, 2014",CHI vs. SAS,23,2,0,6,1,14,7,3,5,0,6,6,-26
19,0021300934,"MAR 09, 2014",CHI vs. MIA,16,0,4,11,2,15,4,2,6,2,6,6,3
20,0021300917,"MAR 07, 2014",CHI vs. MEM,8,2,2,3,1,3,1,0,0,0,6,6,-14
21,0021300909,"MAR 05, 2014",CHI @ DET,18,4,3,12,3,15,7,0,3,0,6,4,9
22,0021300891,"MAR 03, 2014",CHI @ BKN,13,2,4,2,5,11,4,0,3,0,9,5,-17
23,0021300883,"MAR 02, 2014",CHI vs. NYK,19,4,3,6,1,13,5,0,4,0,14,9,16
24,0021300870,"FEB 28, 2014",CHI @ DAL,19,3,1,7,0,13,6,1,4,1,11,6,-1
25,0021300855,"FEB 26, 2014",CHI vs. GSW,16,2,2,2,1,10,5,1,1,3,6,5,17
26,0021300820,"FEB 21, 2014",CHI vs. DEN,8,2,0,2,0,4,3,1,2,0,1,1,17
27,0021300803,"FEB 19, 2014",CHI @ TOR,16,6,1,6,0,11,6,0,1,3,6,4,7
28,0021300790,"FEB 13, 2014",CHI vs. BKN,14,4,3,5,1,8,6,0,0,2,2,2,21
29,0021300772,"FEB 11, 2014",CHI vs. ATL,12,1,1,13,2,9,5,0,0,0,4,2,7
30,0021300757,"FEB 09, 2014",CHI @ LAL,9,2,2,9,4,13,4,1,5,0,0,0,4
31,0021300738,"FEB 06, 2014",CHI @ GSW,14,2,1,9,2,9,4,1,3,0,5,5,-13
32,0021300723,"FEB 04, 2014",CHI @ PHX,18,4,3,4,2,14,5,1,4,0,8,7,9
33,0021300720,"FEB 03, 2014",CHI @ SAC,17,1,3,5,0,11,4,1,3,0,10,8,-13
34,0021300703,"FEB 01, 2014",CHI @ NOP,10,2,0,4,2,9,2,1,5,0,8,5,-16
35,0021300683,"JAN 29, 2014",CHI @ SAS,19,1,3,4,0,11,7,1,2,2,5,4,11
36,0021300664,"JAN 27, 2014",CHI vs. MIN,16,3,2,8,2,12,5,2,4,0,4,4,0
37,0021300646,"JAN 25, 2014",CHI @ CHA,4,3,4,3,1,7,2,0,2,0,0,0,2
38,0021300641,"JAN 24, 2014",CHI vs. LAC,9,3,2,6,0,15,3,1,5,0,2,2,-7
39,0021300622,"JAN 22, 2014",CHI @ CLE,10,1,2,5,1,12,4,1,7,1,2,1,5
40,0021300613,"JAN 20, 2014",CHI vs. LAL,13,5,4,11,3,19,6,0,4,1,2,1,2
41,0021300596,"JAN 18, 2014",CHI vs. PHI,10,4,1,4,1,11,4,0,4,0,2,2,10
42,0021300585,"JAN 17, 2014",CHI @ WAS,9,4,4,3,2,9,2,1,5,0,4,4,5
43,0021300566,"JAN 15, 2014",CHI @ ORL,21,6,2,7,4,17,6,2,9,2,8,7,8
44,0021300558,"JAN 13, 2014",CHI vs. WAS,12,1,1,4,0,10,5,2,4,0,2,0,-13
45,0021300538,"JAN 10, 2014",CHI @ MIL,10,0,0,3,3,8,3,1,2,1,4,3,10
46,0021300513,"JAN 07, 2014",CHI vs. PHX,13,3,4,5,2,18,4,0,4,0,6,5,5
47,0021300492,"JAN 04, 2014",CHI vs. ATL,11,3,5,2,0,11,4,1,5,1,4,2,4
48,0021300475,"JAN 02, 2014",CHI vs. BOS,10,2,2,6,1,7,2,0,2,1,8,6,9
49,0021300463,"DEC 31, 2013",CHI vs. TOR,15,1,2,7,2,13,5,1,2,1,6,4,-4
50,0021300454,"DEC 30, 2013",CHI @ MEM,26,2,0,4,2,10,6,2,3,0,14,12,-1
51,0021300441,"DEC 28, 2013",CHI vs. DAL,11,5,1,6,7,10,2,1,7,0,6,6,-16
52,0021300418,"DEC 25, 2013",CHI @ BKN,15,4,1,5,0,10,4,2,4,0,6,5,6
53,0021300381,"DEC 19, 2013",CHI @ OKC,3,0,1,0,1,2,0,0,2,1,7,3,-13
54,0021300379,"DEC 18, 2013",CHI @ HOU,20,0,2,1,1,15,8,1,1,0,5,3,-11
55,0021300362,"DEC 16, 2013",CHI vs. ORL,4,2,1,3,0,11,1,0,4,1,2,2,-16
56,0021300346,"DEC 14, 2013",CHI vs. TOR,11,0,1,4,1,6,4,2,3,1,3,1,-1
57,0021300337,"DEC 13, 2013",CHI @ MIL,16,1,3,2,3,12,4,1,4,0,8,7,9
58,0021300151,"NOV 18, 2013",CHI vs. CHA,14,0,2,5,0,6,4,2,2,0,5,4,8
59,0021300140,"NOV 16, 2013",CHI vs. IND,10,1,1,2,1,3,2,1,1,1,6,5,19
60,0021300126,"NOV 15, 2013",CHI @ TOR,14,2,1,7,1,7,3,2,3,1,6,6,13
61,0021300102,"NOV 11, 2013",CHI vs. CLE,11,0,1,2,1,13,4,1,4,0,2,2,3
62,0021300079,"NOV 08, 2013",CHI vs. UTA,5,3,2,4,1,5,2,1,4,0,0,0,17
63,0021300061,"NOV 06, 2013",CHI @ IND,7,1,1,4,3,6,2,1,3,1,2,2,-17
64,0021300034,"NOV 02, 2013",CHI @ PHI,9,4,1,6,2,6,4,0,1,2,2,1,-2
65,0021300018,"OCT 31, 2013",CHI vs. NYK,11,1,3,10,1,11,3,0,4,1,6,5,-4
66,0021300002,"OCT 29, 2013",CHI @ MIA,20,3,5,3,2,12,6,2,4,1,7,6,10
