,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021901318,"AUG 14, 2020",DEN @ TOR,11,1,1,0,0,5,4,3,3,0,0,0,-6
1,0021901307,"AUG 12, 2020",DEN vs. LAC,10,6,0,3,0,8,3,2,7,0,2,2,1
2,0021901296,"AUG 10, 2020",DEN @ LAL,14,3,2,4,1,10,6,0,2,0,2,2,-7
3,0021901281,"AUG 08, 2020",DEN vs. UTA,23,8,0,12,2,25,10,2,8,1,4,1,7
4,0021900973,"MAR 11, 2020",DEN @ DAL,25,5,1,6,4,22,10,3,11,0,2,2,-12
5,0021900958,"MAR 09, 2020",DEN vs. MIL,21,6,1,5,4,17,9,3,6,1,0,0,15
6,0021900942,"MAR 07, 2020",DEN @ CLE,17,7,0,5,2,14,7,3,7,0,0,0,1
7,0021900926,"MAR 05, 2020",DEN @ CHA,18,6,1,3,1,14,6,2,6,0,4,4,-8
8,0021900913,"MAR 03, 2020",DEN vs. GSW,14,3,1,6,1,14,3,0,6,0,8,8,-9
9,0021900898,"MAR 01, 2020",DEN vs. TOR,22,5,0,1,2,15,8,6,10,0,1,0,15
10,0021900886,"FEB 28, 2020",DEN @ LAC,11,2,1,2,2,12,5,1,3,0,0,0,-16
11,0021900860,"FEB 25, 2020",DEN vs. DET,16,8,1,5,1,12,5,2,4,1,5,4,25
12,0021900844,"FEB 23, 2020",DEN vs. MIN,19,6,1,1,3,14,8,2,8,0,2,1,21
13,0021900831,"FEB 21, 2020",DEN @ OKC,21,4,1,6,5,16,8,1,5,1,4,4,-2
14,0021900817,"FEB 12, 2020",DEN vs. LAL,32,10,0,3,2,25,13,3,8,0,4,3,-4
15,0021900799,"FEB 10, 2020",DEN vs. SAS,26,6,1,2,2,21,11,2,8,0,2,2,-4
16,0021900784,"FEB 08, 2020",DEN @ PHX,36,5,1,5,5,17,14,6,8,1,3,2,5
17,0021900762,"FEB 05, 2020",DEN @ UTA,31,4,0,2,3,26,12,4,9,1,4,3,5
18,0021900753,"FEB 04, 2020",DEN vs. POR,20,6,0,2,2,9,6,3,6,0,7,5,15
19,0021900610,"JAN 15, 2020",DEN vs. CHA,5,1,2,1,3,7,2,0,2,0,1,1,4
20,0021900589,"JAN 12, 2020",DEN vs. LAC,19,2,0,4,2,12,4,1,3,0,11,10,5
