,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022101201,"APR 07, 2022",DEN vs. MEM,35,6,4,16,3,24,16,1,3,1,2,2,37
1,0022101186,"APR 05, 2022",DEN vs. SAS,41,4,2,17,2,35,18,1,5,0,6,4,-11
2,0022101168,"APR 03, 2022",DEN @ LAL,38,6,2,18,7,22,15,0,3,2,11,8,7
3,0022101159,"APR 01, 2022",DEN vs. MIN,38,8,1,19,4,21,14,0,2,0,12,10,7
4,0022101137,"MAR 30, 2022",DEN @ IND,37,9,2,13,7,19,15,0,0,1,8,7,11
5,0022101122,"MAR 28, 2022",DEN @ CHA,26,11,2,19,4,17,9,0,0,0,12,8,21
6,0022101113,"MAR 26, 2022",DEN vs. OKC,35,8,2,12,3,15,13,0,1,2,10,9,19
7,0022101099,"MAR 24, 2022",DEN vs. PHX,28,6,3,6,8,10,9,1,2,0,11,9,-15
8,0022101083,"MAR 22, 2022",DEN vs. LAC,30,6,2,14,1,15,9,0,2,3,13,12,10
9,0022101068,"MAR 20, 2022",DEN vs. BOS,23,4,1,8,2,23,8,2,6,1,6,5,-21
10,0022101049,"MAR 18, 2022",DEN @ CLE,32,8,2,10,4,24,15,0,4,1,2,2,-16
11,0022101035,"MAR 16, 2022",DEN @ WAS,29,8,2,13,3,14,10,2,2,1,7,7,16
12,0022101022,"MAR 14, 2022",DEN @ PHI,22,8,2,13,5,16,8,1,3,2,7,5,-9
13,0022101009,"MAR 12, 2022",DEN vs. TOR,26,7,0,10,3,13,9,0,0,2,9,8,-4
14,0022100994,"MAR 10, 2022",DEN vs. GSW,23,9,1,12,5,21,9,0,8,1,6,5,-7
15,0022100991,"MAR 09, 2022",DEN @ SAC,38,7,1,18,3,24,15,0,2,2,9,8,6
16,0022100528,"MAR 07, 2022",DEN vs. GSW,32,13,0,15,3,17,12,0,0,1,14,8,14
17,0022100967,"MAR 06, 2022",DEN vs. NOP,46,11,3,12,5,22,16,3,5,4,12,11,22
18,0022100938,"MAR 02, 2022",DEN vs. OKC,22,4,2,16,6,17,10,0,4,0,2,2,-27
19,0022100918,"FEB 27, 2022",DEN @ POR,8,11,1,18,2,5,3,0,1,0,2,2,6
20,0022100911,"FEB 26, 2022",DEN vs. SAC,18,11,0,10,2,16,6,0,5,0,8,6,-5
21,0022100895,"FEB 24, 2022",DEN @ SAC,25,9,4,12,2,15,9,2,4,1,7,5,17
22,0022100883,"FEB 16, 2022",DEN @ GSW,35,8,1,17,5,24,13,3,5,0,9,6,6
23,0022100864,"FEB 14, 2022",DEN vs. ORL,26,7,1,15,5,26,10,3,9,0,3,3,7
