,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021801228,"APR 10, 2019",DEN vs. MIN,29,2,3,14,4,26,13,1,7,0,2,2,16
1,0021801217,"APR 09, 2019",DEN @ UTA,2,2,1,5,1,6,1,0,0,1,2,0,-15
2,0021801190,"APR 05, 2019",DEN vs. POR,22,9,2,13,2,15,9,1,4,1,4,3,6
3,0021801173,"APR 03, 2019",DEN vs. SAS,20,9,0,11,5,10,9,0,1,0,3,2,18
4,0021801164,"APR 02, 2019",DEN @ GSW,10,6,4,5,6,10,4,0,3,0,3,2,-10
5,0021801148,"MAR 31, 2019",DEN vs. WAS,23,4,2,14,2,15,11,0,2,1,3,1,1
6,0021801133,"MAR 29, 2019",DEN @ OKC,23,3,1,16,2,16,10,1,3,0,2,2,7
7,0021801126,"MAR 28, 2019",DEN @ HOU,16,6,0,8,2,14,7,0,0,2,2,2,-1
8,0021801115,"MAR 26, 2019",DEN vs. DET,23,2,0,15,3,24,10,0,5,0,5,3,-9
9,0021801097,"MAR 24, 2019",DEN @ IND,19,8,1,11,1,16,8,1,3,4,2,2,-19
10,0021801082,"MAR 22, 2019",DEN @ NYK,21,5,0,17,1,20,8,1,3,0,6,4,17
11,0021801075,"MAR 21, 2019",DEN @ WAS,15,11,0,6,1,12,6,2,4,0,1,1,-10
12,0021801052,"MAR 18, 2019",DEN @ BOS,21,7,2,13,3,14,9,3,7,3,0,0,15
13,0021801040,"MAR 16, 2019",DEN vs. IND,26,5,0,7,4,21,11,2,7,0,2,2,5
14,0021801025,"MAR 14, 2019",DEN vs. DAL,11,8,0,14,2,9,4,0,2,1,4,3,-12
15,0021801012,"MAR 12, 2019",DEN vs. MIN,18,7,0,8,4,14,9,0,0,1,0,0,2
16,0021800984,"MAR 08, 2019",DEN @ GSW,16,4,4,6,2,10,5,1,1,1,8,5,-29
17,0021800974,"MAR 06, 2019",DEN @ LAL,12,8,3,17,2,5,3,0,1,0,8,6,16
18,0021800954,"MAR 04, 2019",DEN @ SAS,22,6,0,10,3,14,10,2,2,0,0,0,10
19,0021800941,"MAR 02, 2019",DEN vs. NOP,20,7,2,9,2,11,7,1,2,2,6,5,6
20,0021800926,"FEB 28, 2019",DEN vs. UTA,16,7,0,13,5,15,5,0,1,0,7,6,2
21,0021800910,"FEB 26, 2019",DEN vs. OKC,36,10,0,9,2,25,11,4,7,1,13,10,22
22,0021800895,"FEB 24, 2019",DEN vs. LAC,22,3,3,16,6,16,9,0,2,1,6,4,14
23,0021800880,"FEB 22, 2019",DEN @ DAL,19,8,1,13,4,16,7,1,2,0,4,4,3
24,0021800860,"FEB 13, 2019",DEN vs. SAC,20,11,1,18,4,17,7,0,2,0,6,6,2
25,0021800847,"FEB 11, 2019",DEN vs. MIA,23,4,0,12,7,16,7,3,3,0,7,6,16
26,0021800818,"FEB 08, 2019",DEN @ PHI,27,10,3,10,4,22,11,1,5,0,4,4,2
27,0021800804,"FEB 06, 2019",DEN @ BKN,25,10,1,14,2,13,8,1,3,1,10,8,5
28,0021800790,"FEB 04, 2019",DEN @ DET,16,4,3,3,3,17,7,0,3,0,3,2,-16
29,0021800783,"FEB 02, 2019",DEN @ MIN,13,10,0,16,5,13,4,0,2,0,8,5,-1
30,0021800774,"FEB 01, 2019",DEN vs. HOU,31,9,1,13,2,15,12,1,2,0,6,6,14
