,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021601225,"APR 12, 2017",DEN @ OKC,29,8,1,16,4,14,9,0,0,5,14,11,9
1,0021601214,"APR 11, 2017",DEN @ DAL,7,4,0,8,1,6,3,1,3,0,0,0,-7
2,0021601198,"APR 09, 2017",DEN vs. OKC,23,3,1,6,3,16,8,1,5,1,6,6,-3
3,0021601184,"APR 07, 2017",DEN vs. NOP,23,5,2,12,7,13,9,2,2,0,4,3,18
4,0021601168,"APR 05, 2017",DEN @ HOU,12,9,5,19,2,17,6,0,5,1,0,0,8
5,0021601158,"APR 04, 2017",DEN @ NOP,21,4,0,12,1,18,10,0,2,0,2,1,-8
6,0021601149,"APR 02, 2017",DEN @ MIA,19,7,2,10,1,16,9,0,2,0,1,1,16
7,0021601127,"MAR 31, 2017",DEN @ CHA,26,10,0,13,2,16,11,2,3,0,3,2,3
8,0021601109,"MAR 28, 2017",DEN @ POR,17,8,0,8,3,14,7,1,6,2,2,2,-8
9,0021601095,"MAR 26, 2017",DEN vs. NOP,8,2,0,13,0,14,4,0,3,0,0,0,-6
10,0021601075,"MAR 24, 2017",DEN @ IND,30,5,1,16,4,18,12,1,2,0,5,5,9
11,0021601064,"MAR 22, 2017",DEN vs. CLE,16,7,0,10,3,10,8,0,0,0,0,0,5
12,0021601048,"MAR 20, 2017",DEN @ HOU,22,8,0,13,5,14,7,0,3,1,8,8,-9
13,0021601034,"MAR 18, 2017",DEN vs. HOU,16,4,0,5,3,14,7,1,2,1,1,1,6
14,0021601018,"MAR 16, 2017",DEN vs. LAC,17,10,0,14,2,12,7,0,1,0,3,3,7
15,0021600998,"MAR 13, 2017",DEN vs. LAL,18,4,1,9,1,13,8,0,3,0,2,2,16
16,0021600984,"MAR 11, 2017",DEN @ SAC,20,2,2,14,2,12,7,1,3,0,5,5,14
17,0021600970,"MAR 10, 2017",DEN vs. BOS,21,7,4,10,7,10,8,1,2,1,6,4,8
18,0021600923,"MAR 04, 2017",DEN vs. CHA,31,4,1,14,4,15,13,0,0,0,8,5,-1
19,0021600899,"MAR 01, 2017",DEN @ MIL,13,10,1,14,3,10,6,0,0,0,2,1,17
20,0021600891,"FEB 28, 2017",DEN @ CHI,19,10,0,16,3,10,6,3,3,1,4,4,19
21,0021600876,"FEB 26, 2017",DEN vs. MEM,10,6,1,11,2,11,5,0,2,1,0,0,4
22,0021600864,"FEB 24, 2017",DEN vs. BKN,2,7,1,5,4,1,1,0,0,1,0,0,6
23,0021600855,"FEB 23, 2017",DEN @ SAC,4,2,0,11,1,7,2,0,2,0,0,0,5
24,0021600842,"FEB 15, 2017",DEN vs. MIN,15,4,1,14,2,19,6,2,5,3,2,1,1
25,0021600827,"FEB 13, 2017",DEN vs. GSW,17,12,2,21,6,13,7,0,0,0,4,3,33
26,0021600811,"FEB 11, 2017",DEN @ CLE,27,4,0,13,5,18,9,1,2,2,10,8,-10
27,0021600800,"FEB 10, 2017",DEN @ NYK,40,5,2,9,2,23,17,2,3,0,5,4,19
28,0021600785,"FEB 08, 2017",DEN @ ATL,18,3,0,15,0,17,8,2,3,0,0,0,-12
29,0021600776,"FEB 06, 2017",DEN vs. DAL,13,9,1,4,2,9,5,0,1,0,3,3,18
30,0021600762,"FEB 04, 2017",DEN @ SAS,11,2,0,1,5,9,5,1,2,0,0,0,-14
31,0021600752,"FEB 03, 2017",DEN vs. MIL,20,11,1,12,2,15,8,2,4,0,2,2,8
32,0021600692,"JAN 26, 2017",DEN vs. PHX,29,8,1,14,3,21,12,0,2,2,6,5,21
33,0021600678,"JAN 24, 2017",DEN vs. UTA,23,6,2,11,4,15,9,0,4,3,5,5,3
34,0021600664,"JAN 22, 2017",DEN @ MIN,18,4,2,9,4,15,8,0,3,2,2,2,-7
35,0021600658,"JAN 21, 2017",DEN vs. LAC,19,3,0,10,3,11,8,2,3,0,1,1,20
36,0021600639,"JAN 19, 2017",DEN @ SAS,35,4,0,12,3,22,14,2,4,2,5,5,-17
37,0021600626,"JAN 17, 2017",DEN @ LAL,29,1,0,15,2,22,12,1,5,3,6,4,21
38,0021600617,"JAN 16, 2017",DEN vs. ORL,30,5,3,11,2,19,13,1,2,1,5,3,18
39,0021600589,"JAN 12, 2017",DEN vs. IND,22,8,1,10,3,11,7,2,3,1,6,6,29
40,0021600543,"JAN 05, 2017",DEN vs. SAS,19,5,1,11,3,10,8,0,0,0,4,3,-9
41,0021600526,"JAN 03, 2017",DEN vs. SAC,18,5,1,6,1,11,7,1,2,1,3,3,-20
42,0021600520,"JAN 02, 2017",DEN @ GSW,21,5,1,13,2,17,8,1,2,0,4,4,-5
43,0021600500,"DEC 30, 2016",DEN vs. PHI,25,4,0,7,2,13,9,0,0,0,9,7,-1
44,0021600483,"DEC 28, 2016",DEN vs. MIN,16,11,0,8,2,12,6,0,2,1,5,4,-3
45,0021600470,"DEC 26, 2016",DEN @ LAC,24,4,3,10,2,16,11,2,3,0,1,0,17
46,0021600451,"DEC 23, 2016",DEN vs. ATL,8,6,0,7,5,4,3,1,1,3,2,1,5
47,0021600426,"DEC 20, 2016",DEN @ LAC,9,1,0,6,2,7,4,0,2,0,2,1,-21
48,0021600417,"DEC 19, 2016",DEN vs. DAL,27,9,1,17,3,17,13,1,1,0,0,0,20
49,0021600404,"DEC 17, 2016",DEN vs. NYK,10,5,0,9,1,8,5,0,0,0,0,0,6
50,0021600386,"DEC 15, 2016",DEN vs. POR,13,5,0,4,1,6,5,1,1,0,3,2,15
51,0021600365,"DEC 12, 2016",DEN @ DAL,27,4,1,11,1,12,10,0,0,1,7,7,2
52,0021600347,"DEC 10, 2016",DEN @ ORL,14,6,1,6,1,11,6,0,3,2,2,2,22
53,0021600332,"DEC 08, 2016",DEN @ WAS,17,1,0,11,4,10,6,0,0,1,7,5,-20
54,0021600323,"DEC 07, 2016",DEN @ BKN,14,3,0,10,1,7,5,0,0,1,4,4,18
55,0021600273,"NOV 30, 2016",DEN vs. MIA,17,3,1,14,1,11,7,0,0,0,4,3,1
56,0021600246,"NOV 27, 2016",DEN @ PHX,13,3,0,11,1,8,3,1,2,1,6,6,11
57,0021600235,"NOV 25, 2016",DEN vs. OKC,7,5,0,6,3,7,3,1,2,2,0,0,-6
58,0021600221,"NOV 23, 2016",DEN @ UTA,9,6,0,5,0,6,4,0,0,0,2,1,-3
59,0021600210,"NOV 22, 2016",DEN vs. CHI,8,3,1,8,0,5,3,0,0,1,2,2,13
60,0021600197,"NOV 20, 2016",DEN vs. UTA,12,4,0,6,0,8,5,1,1,1,2,1,11
61,0021600181,"NOV 18, 2016",DEN vs. TOR,8,4,0,12,3,8,4,0,2,2,0,0,3
62,0021600166,"NOV 16, 2016",DEN vs. PHX,10,2,0,2,1,4,3,0,0,0,5,4,-1
63,0021600144,"NOV 13, 2016",DEN @ POR,0,3,1,5,2,3,0,0,0,1,0,0,11
64,0021600138,"NOV 12, 2016",DEN vs. DET,6,1,1,3,1,7,2,0,0,0,2,2,-6
65,0021600119,"NOV 10, 2016",DEN vs. GSW,4,2,1,3,0,5,1,0,3,0,2,2,-21
66,0021600102,"NOV 08, 2016",DEN @ MEM,12,2,2,5,0,10,4,1,3,0,4,3,5
67,0021600091,"NOV 06, 2016",DEN @ BOS,9,2,1,5,1,5,4,0,1,1,1,1,6
68,0021600082,"NOV 05, 2016",DEN @ DET,6,0,1,6,1,9,3,0,0,1,0,0,-14
69,0021600067,"NOV 03, 2016",DEN @ MIN,8,5,0,3,1,3,3,0,0,0,4,2,7
70,0021600042,"OCT 31, 2016",DEN @ TOR,12,1,0,4,4,9,6,0,1,0,0,0,-9
71,0021600033,"OCT 29, 2016",DEN vs. POR,23,2,4,17,1,20,10,1,5,1,3,2,-1
72,0021600010,"OCT 26, 2016",DEN @ NOP,5,2,0,7,4,5,2,1,2,0,0,0,5
