,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022201213,"APR 08, 2023",DEN @ UTA,6,10,2,10,4,5,2,0,1,0,2,2,-5
1,0022201183,"APR 04, 2023",DEN @ HOU,14,4,2,10,8,13,7,0,2,3,1,0,-21
2,0022201126,"MAR 27, 2023",DEN vs. PHI,25,12,0,17,3,11,8,0,0,2,11,9,11
3,0022201109,"MAR 25, 2023",DEN vs. MIL,31,11,1,6,3,20,10,1,6,0,11,10,19
4,0022201083,"MAR 22, 2023",DEN @ WAS,31,7,3,12,2,16,12,2,3,0,5,5,28
5,0022201063,"MAR 19, 2023",DEN @ BKN,22,10,2,17,1,12,9,0,0,0,4,4,13
6,0022201055,"MAR 18, 2023",DEN @ NYK,24,8,0,10,6,18,11,1,5,1,1,1,2
7,0022201042,"MAR 16, 2023",DEN @ DET,30,9,1,10,1,18,14,0,1,1,3,2,13
8,0022201029,"MAR 14, 2023",DEN @ TOR,28,7,1,8,4,13,10,0,1,0,8,8,-8
9,0022201014,"MAR 12, 2023",DEN vs. BKN,35,11,2,20,3,23,14,0,1,2,10,7,14
10,0022201002,"MAR 10, 2023",DEN @ SAS,37,11,3,11,5,24,14,4,6,0,6,5,-2
11,0022200989,"MAR 08, 2023",DEN vs. CHI,18,8,0,12,5,16,7,3,9,0,4,1,-14
12,0022200975,"MAR 06, 2023",DEN vs. TOR,17,9,0,13,4,8,5,1,1,1,6,6,7
13,0022200952,"MAR 03, 2023",DEN vs. MEM,18,10,0,18,2,10,7,0,0,1,6,4,16
14,0022200926,"FEB 28, 2023",DEN @ HOU,14,10,0,11,4,11,7,0,0,0,1,0,31
15,0022200918,"FEB 26, 2023",DEN vs. LAC,40,10,3,17,1,21,14,0,1,0,15,12,11
16,0022200907,"FEB 25, 2023",DEN @ MEM,15,3,0,13,3,11,7,0,0,0,1,1,-20
17,0022200886,"FEB 23, 2023",DEN @ CLE,24,13,2,18,7,13,8,2,2,0,6,6,14
18,0022200881,"FEB 15, 2023",DEN vs. DAL,14,10,1,13,5,9,6,0,0,1,3,2,9
19,0022200861,"FEB 13, 2023",DEN @ MIA,27,8,0,12,0,14,12,0,0,0,3,3,5
20,0022200847,"FEB 11, 2023",DEN @ CHA,30,10,0,16,4,22,11,0,0,2,9,8,22
21,0022200831,"FEB 09, 2023",DEN @ ORL,29,6,1,12,7,19,10,3,5,2,9,6,8
22,0022200820,"FEB 07, 2023",DEN vs. MIN,20,16,1,12,1,10,8,0,1,1,5,4,40
23,0022200801,"FEB 04, 2023",DEN vs. ATL,14,10,1,18,5,8,5,0,1,2,5,4,20
24,0022200783,"FEB 02, 2023",DEN vs. GSW,22,16,1,14,3,13,9,0,0,1,5,4,26
25,0022200768,"JAN 31, 2023",DEN vs. NOP,26,15,1,18,5,14,10,1,3,1,5,5,20
26,0022200741,"JAN 28, 2023",DEN @ PHI,24,9,0,8,7,12,8,2,2,2,6,6,-1
27,0022200716,"JAN 24, 2023",DEN @ NOP,25,10,1,11,3,15,11,2,4,0,2,1,-6
28,0022200676,"JAN 18, 2023",DEN vs. MIN,31,13,1,11,3,20,12,0,0,0,7,7,21
29,0022200667,"JAN 17, 2023",DEN vs. POR,36,10,1,12,4,14,13,1,2,1,10,9,19
30,0022200653,"JAN 15, 2023",DEN vs. ORL,17,14,2,10,4,11,8,1,4,1,0,0,16
31,0022200624,"JAN 11, 2023",DEN vs. PHX,21,9,1,18,3,15,10,0,0,0,3,1,17
32,0022200609,"JAN 09, 2023",DEN vs. LAL,14,16,1,11,4,5,5,1,1,1,3,3,10
33,0022200588,"JAN 06, 2023",DEN vs. CLE,28,10,2,15,4,17,10,3,4,0,5,5,18
34,0022200579,"JAN 05, 2023",DEN vs. LAC,12,9,1,6,2,8,4,0,1,0,5,4,18
35,0022200557,"JAN 02, 2023",DEN @ MIN,24,9,2,7,5,20,10,1,3,0,4,3,-9
36,0022200549,"JAN 01, 2023",DEN vs. BOS,30,12,1,12,0,13,10,2,2,0,8,8,14
37,0022200535,"DEC 30, 2022",DEN vs. MIA,19,12,1,12,3,15,8,2,3,1,1,1,14
38,0022200522,"DEC 28, 2022",DEN @ SAC,40,6,1,7,5,24,15,0,3,1,10,10,-1
39,0022200514,"DEC 27, 2022",DEN @ SAC,20,11,1,9,0,10,7,0,0,0,6,6,13
40,0022200497,"DEC 25, 2022",DEN vs. PHX,41,15,0,15,3,25,16,2,4,1,9,7,12
41,0022200489,"DEC 23, 2022",DEN vs. POR,29,11,2,8,2,21,12,0,0,0,8,5,9
42,0022200465,"DEC 20, 2022",DEN vs. MEM,13,13,2,13,4,12,6,1,1,0,1,0,13
43,0022200450,"DEC 18, 2022",DEN vs. CHA,40,10,2,27,5,26,13,2,4,0,17,12,20
44,0022200437,"DEC 16, 2022",DEN @ LAL,25,8,4,11,5,15,8,1,3,0,9,8,-14
45,0022200422,"DEC 14, 2022",DEN vs. WAS,43,8,5,14,8,20,17,0,2,1,10,9,28
46,0022200393,"DEC 10, 2022",DEN vs. UTA,31,14,1,12,3,20,11,1,4,4,10,8,10
47,0022200376,"DEC 08, 2022",DEN @ POR,33,9,0,10,6,25,14,1,3,1,6,4,-8
48,0022200362,"DEC 06, 2022",DEN vs. DAL,19,8,1,8,3,13,7,0,3,0,6,5,2
49,0022200344,"DEC 04, 2022",DEN @ NOP,32,9,2,16,4,19,13,1,4,1,9,5,1
50,0022200327,"DEC 02, 2022",DEN @ ATL,24,8,1,10,2,15,10,3,6,0,4,1,-8
51,0022200320,"NOV 30, 2022",DEN vs. HOU,17,12,1,9,4,9,7,2,3,1,1,1,10
52,0022200305,"NOV 28, 2022",DEN vs. HOU,32,8,0,12,3,17,11,1,2,0,10,9,8
53,0022200285,"NOV 25, 2022",DEN @ LAC,19,6,2,13,2,13,7,0,1,1,7,5,19
54,0022200268,"NOV 23, 2022",DEN @ OKC,39,9,0,10,4,15,11,1,3,0,18,16,11
55,0022200258,"NOV 22, 2022",DEN vs. DET,31,10,1,9,5,16,12,0,0,1,11,7,13
56,0022200196,"NOV 13, 2022",DEN @ CHI,8,14,3,6,2,4,4,0,0,0,0,0,29
57,0022200176,"NOV 11, 2022",DEN @ BOS,29,3,0,8,2,20,12,2,4,0,4,3,-14
58,0022200160,"NOV 09, 2022",DEN @ IND,24,6,2,4,1,20,10,1,3,1,3,3,11
59,0022200154,"NOV 07, 2022",DEN @ SAS,26,10,2,8,4,20,11,0,1,3,5,4,15
60,0022200138,"NOV 05, 2022",DEN vs. SAS,21,10,2,6,4,10,9,1,1,0,2,2,20
61,0022200119,"NOV 03, 2022",DEN @ OKC,15,14,1,13,10,9,6,0,0,0,3,3,15
62,0022200095,"OCT 30, 2022",DEN @ LAL,23,6,0,14,2,16,8,1,5,2,7,6,0
63,0022200078,"OCT 28, 2022",DEN vs. UTA,12,6,1,10,1,10,3,0,4,1,8,6,8
64,0022200064,"OCT 26, 2022",DEN vs. LAL,31,9,4,13,3,17,12,0,4,0,7,7,28
65,0022200051,"OCT 24, 2022",DEN @ POR,9,9,0,9,1,4,3,0,0,0,3,3,-10
66,0022200035,"OCT 22, 2022",DEN vs. OKC,19,13,1,16,3,10,6,1,1,1,9,6,18
67,0022200026,"OCT 21, 2022",DEN @ GSW,26,10,0,12,5,13,7,1,2,0,11,11,-3
68,0022200012,"OCT 19, 2022",DEN @ UTA,27,6,3,4,3,17,12,1,3,0,2,2,-5
