,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021901318,"AUG 14, 2020",DEN @ TOR,2,2,0,1,1,1,1,0,0,0,0,0,-6
1,0021901307,"AUG 12, 2020",DEN vs. LAC,17,13,0,7,1,11,7,1,4,0,4,2,5
2,0021901296,"AUG 10, 2020",DEN @ LAL,12,4,1,1,1,7,4,2,2,0,2,2,-5
3,0021901281,"AUG 08, 2020",DEN vs. UTA,30,7,3,11,4,21,11,2,6,0,6,6,9
4,0021901272,"AUG 06, 2020",DEN vs. POR,8,13,0,5,5,8,3,0,2,0,2,2,-1
5,0021901264,"AUG 05, 2020",DEN @ SAS,25,11,1,4,5,17,10,3,5,0,2,2,8
6,0021901251,"AUG 03, 2020",DEN @ OKC,30,10,2,12,4,21,10,0,5,0,11,10,9
7,0021901239,"AUG 01, 2020",DEN vs. MIA,19,6,1,7,3,16,7,1,5,1,6,4,-10
8,0021900973,"MAR 11, 2020",DEN @ DAL,14,8,0,13,5,10,7,0,2,0,0,0,5
9,0021900958,"MAR 09, 2020",DEN vs. MIL,10,7,1,9,2,13,4,1,5,0,2,1,6
10,0021900942,"MAR 07, 2020",DEN @ CLE,8,8,1,8,4,11,4,0,3,0,1,0,0
11,0021900926,"MAR 05, 2020",DEN @ CHA,14,8,1,11,6,10,5,0,2,1,4,4,2
12,0021900913,"MAR 03, 2020",DEN vs. GSW,16,7,1,13,5,15,7,0,1,2,2,2,-10
13,0021900898,"MAR 01, 2020",DEN vs. TOR,23,11,1,18,2,11,8,0,0,0,9,7,18
14,0021900886,"FEB 28, 2020",DEN @ LAC,21,2,1,9,3,13,9,0,2,0,4,3,-15
15,0021900860,"FEB 25, 2020",DEN vs. DET,16,4,4,5,5,8,5,1,1,0,5,5,-3
16,0021900844,"FEB 23, 2020",DEN vs. MIN,24,6,2,7,3,14,11,0,1,2,3,2,18
17,0021900831,"FEB 21, 2020",DEN @ OKC,32,5,1,7,2,15,12,1,2,1,7,7,-2
18,0021900817,"FEB 12, 2020",DEN vs. LAL,22,6,3,11,3,18,9,2,3,1,2,2,-10
19,0021900799,"FEB 10, 2020",DEN vs. SAS,19,13,0,8,5,8,6,0,1,1,8,7,4
20,0021900784,"FEB 08, 2020",DEN @ PHX,23,6,1,9,6,19,9,0,3,3,5,5,3
21,0021900762,"FEB 05, 2020",DEN @ UTA,30,10,2,21,1,24,14,0,2,0,4,2,10
22,0021900753,"FEB 04, 2020",DEN vs. POR,29,9,2,13,4,17,11,3,5,3,4,4,23
23,0021900737,"FEB 02, 2020",DEN @ DET,39,11,3,10,2,23,16,1,3,2,7,6,13
24,0021900724,"JAN 31, 2020",DEN @ MIL,15,9,1,10,3,17,7,1,3,0,0,0,-9
25,0021900718,"JAN 30, 2020",DEN vs. UTA,28,10,3,4,3,19,11,1,2,0,6,5,-4
26,0021900704,"JAN 28, 2020",DEN @ MEM,25,5,0,13,8,16,8,3,6,1,6,6,-9
27,0021900685,"JAN 26, 2020",DEN vs. HOU,24,11,2,12,6,18,9,0,2,0,7,6,0
28,0021900676,"JAN 24, 2020",DEN @ NOP,27,7,4,12,2,20,9,1,6,1,8,8,7
29,0021900662,"JAN 22, 2020",DEN @ HOU,19,10,1,12,6,19,8,0,1,1,6,3,-9
30,0021900649,"JAN 20, 2020",DEN @ MIN,17,5,1,13,5,15,7,0,3,0,4,3,-6
31,0021900638,"JAN 19, 2020",DEN vs. IND,30,4,3,10,1,16,10,2,4,0,12,8,-2
32,0021900617,"JAN 16, 2020",DEN @ GSW,23,8,0,12,9,20,10,0,3,2,3,3,18
33,0021900610,"JAN 15, 2020",DEN vs. CHA,12,8,1,8,4,9,5,0,1,2,2,2,3
34,0021900589,"JAN 12, 2020",DEN vs. LAC,20,6,1,15,2,14,6,3,4,0,6,5,5
35,0021900582,"JAN 11, 2020",DEN vs. CLE,19,5,0,12,1,12,8,2,5,0,1,1,-2
36,0021900559,"JAN 08, 2020",DEN @ DAL,33,7,1,6,3,20,12,4,6,1,8,5,-3
37,0021900543,"JAN 06, 2020",DEN @ ATL,47,5,2,8,0,25,16,4,8,1,16,11,0
38,0021900528,"JAN 04, 2020",DEN @ WAS,14,4,1,10,2,10,4,1,3,0,7,5,0
39,0021900509,"JAN 02, 2020",DEN @ IND,22,0,0,7,2,15,7,0,3,0,8,8,-9
40,0021900501,"DEC 31, 2019",DEN @ HOU,21,4,0,8,6,17,10,0,1,0,1,1,-5
41,0021900489,"DEC 29, 2019",DEN vs. SAC,17,4,1,8,4,8,7,0,0,0,4,3,8
42,0021900472,"DEC 28, 2019",DEN vs. MEM,31,10,1,10,1,19,12,2,5,0,7,5,23
43,0021900459,"DEC 25, 2019",DEN vs. NOP,23,4,2,10,5,20,8,2,5,0,6,5,-13
44,0021900451,"DEC 23, 2019",DEN @ PHX,22,10,1,12,2,13,6,4,7,0,6,6,25
45,0021900443,"DEC 22, 2019",DEN @ LAL,18,5,1,6,1,8,5,1,1,1,7,7,12
46,0021900427,"DEC 20, 2019",DEN vs. MIN,22,10,0,10,2,16,10,2,4,2,0,0,12
47,0021900414,"DEC 18, 2019",DEN vs. ORL,18,12,1,9,4,14,7,2,4,1,2,2,9
48,0021900392,"DEC 15, 2019",DEN vs. NYK,25,5,1,10,2,22,10,2,5,1,4,3,4
49,0021900387,"DEC 14, 2019",DEN vs. OKC,28,12,1,14,3,14,11,3,6,0,4,3,15
50,0021900370,"DEC 12, 2019",DEN vs. POR,20,6,0,11,1,14,7,2,5,0,6,4,3
51,0021900353,"DEC 10, 2019",DEN @ PHI,15,11,0,7,2,13,7,1,4,1,0,0,8
52,0021900335,"DEC 08, 2019",DEN @ BKN,24,6,0,11,3,21,10,2,6,0,2,2,-10
53,0021900323,"DEC 06, 2019",DEN @ BOS,30,4,1,10,1,21,13,1,5,2,3,3,0
54,0021900317,"DEC 05, 2019",DEN @ NYK,6,8,0,10,0,7,3,0,1,1,0,0,10
55,0021900304,"DEC 03, 2019",DEN vs. LAL,13,8,3,5,5,12,4,0,2,0,6,5,-6
56,0021900280,"NOV 30, 2019",DEN @ SAC,7,6,0,10,4,11,3,0,3,1,2,1,-3
57,0021900252,"NOV 26, 2019",DEN vs. WAS,8,5,0,20,3,8,4,0,0,0,0,0,10
58,0021900238,"NOV 24, 2019",DEN vs. PHX,8,5,2,13,1,9,4,0,1,0,0,0,8
59,0021900222,"NOV 22, 2019",DEN vs. BOS,18,10,3,16,3,17,7,0,4,1,4,4,10
60,0021900211,"NOV 20, 2019",DEN vs. HOU,27,4,0,12,7,19,12,2,4,0,1,1,7
61,0021900186,"NOV 17, 2019",DEN @ MEM,9,8,0,5,2,7,4,1,3,0,0,0,22
62,0021900166,"NOV 14, 2019",DEN vs. BKN,18,3,0,10,0,14,8,2,5,0,0,0,-2
63,0021900150,"NOV 12, 2019",DEN vs. ATL,20,7,3,6,2,19,7,1,8,0,6,5,-2
64,0021900132,"NOV 10, 2019",DEN @ MIN,20,7,1,6,0,23,9,1,7,1,3,1,-2
65,0021900123,"NOV 08, 2019",DEN vs. PHI,26,6,2,10,1,22,10,2,9,2,5,4,18
66,0021900102,"NOV 05, 2019",DEN vs. MIA,9,5,1,5,4,12,4,1,4,1,1,0,11
67,0021900079,"NOV 02, 2019",DEN @ ORL,20,4,0,7,1,14,7,3,7,0,4,3,14
68,0021900067,"OCT 31, 2019",DEN @ NOP,13,6,1,6,2,6,5,0,1,0,3,3,-16
69,0021900053,"OCT 29, 2019",DEN vs. DAL,10,10,3,10,4,8,4,0,1,0,2,2,15
70,0021900050,"OCT 28, 2019",DEN @ SAC,9,2,2,13,2,15,4,0,5,1,1,1,-3
