,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022001076,"MAY 16, 2021",DEN @ POR,21,2,1,3,1,17,9,0,3,0,3,3,-13
1,0022001054,"MAY 14, 2021",DEN @ DET,20,11,0,15,1,11,7,0,0,0,7,6,18
2,0022001052,"MAY 13, 2021",DEN @ MIN,31,4,1,14,2,21,14,0,3,1,3,3,8
3,0022000448,"MAY 11, 2021",DEN @ CHA,30,6,0,11,2,16,7,0,2,0,17,16,12
4,0022001015,"MAY 08, 2021",DEN vs. BKN,29,6,0,7,5,21,10,0,5,0,9,9,3
5,0022001008,"MAY 07, 2021",DEN @ UTA,24,13,0,9,5,11,9,2,2,1,4,4,-4
6,0022000995,"MAY 05, 2021",DEN vs. NYK,32,6,2,12,4,16,10,0,2,2,15,12,15
7,0022000982,"MAY 03, 2021",DEN @ LAL,32,5,2,9,2,28,12,1,4,1,8,7,3
8,0022000966,"MAY 01, 2021",DEN @ LAC,30,7,0,14,0,17,9,2,6,1,10,10,-3
9,0022000948,"APR 29, 2021",DEN vs. TOR,19,2,1,11,1,13,8,2,3,0,1,1,-4
10,0022000940,"APR 28, 2021",DEN vs. NOP,32,8,3,7,6,20,12,2,4,3,8,6,7
11,0022000925,"APR 26, 2021",DEN vs. MEM,24,5,2,15,6,12,6,2,3,0,10,10,11
12,0022000910,"APR 24, 2021",DEN vs. HOU,24,12,1,8,4,14,10,0,0,1,6,4,10
13,0022000903,"APR 23, 2021",DEN @ GSW,19,6,0,6,1,16,7,0,3,0,5,5,-18
14,0022000890,"APR 21, 2021",DEN @ POR,25,5,0,9,4,18,9,1,6,1,7,6,3
15,0022000874,"APR 19, 2021",DEN vs. MEM,47,8,0,15,7,31,20,2,6,1,6,5,3
16,0022000851,"APR 16, 2021",DEN @ HOU,29,7,2,16,0,12,10,1,1,0,9,8,9
17,0022000838,"APR 14, 2021",DEN vs. MIA,17,11,1,10,2,14,6,1,2,2,5,4,7
18,0022000821,"APR 12, 2021",DEN @ GSW,27,8,1,12,4,21,10,1,5,1,8,6,-14
