,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FG3M,FG3A,BLK
0,0021701220,"APR 11, 2018",CLE vs. NYK,10,2,1,5,3,0,2,0
1,0021701207,"APR 09, 2018",CLE @ NYK,26,11,1,6,4,3,6,0
2,0021701183,"APR 06, 2018",CLE @ PHI,44,11,2,11,8,4,8,1
3,0021701176,"APR 05, 2018",CLE vs. WAS,33,14,0,9,6,2,7,0
4,0021701156,"APR 03, 2018",CLE vs. TOR,27,6,0,10,5,3,6,0
5,0021701149,"APR 01, 2018",CLE vs. DAL,16,12,0,13,2,2,3,0
6,0021701131,"MAR 30, 2018",CLE vs. NOP,27,11,1,9,1,0,4,0
7,0021701116,"MAR 28, 2018",CLE @ CHA,41,8,1,10,4,4,8,0
8,0021701110,"MAR 27, 2018",CLE @ MIA,18,7,0,6,6,0,4,0
9,0021701094,"MAR 25, 2018",CLE @ BKN,37,8,1,10,2,1,4,0
10,0021701080,"MAR 23, 2018",CLE vs. PHX,27,9,1,6,4,1,4,1
11,0021701065,"MAR 21, 2018",CLE vs. TOR,35,17,1,7,0,1,3,0
12,0021701050,"MAR 19, 2018",CLE vs. MIL,40,10,2,12,6,3,7,1
13,0021701039,"MAR 17, 2018",CLE @ CHI,33,12,1,13,6,2,8,2
14,0021701028,"MAR 15, 2018",CLE @ POR,35,6,2,14,6,1,4,3
15,0021701014,"MAR 13, 2018",CLE @ PHX,28,11,3,12,5,1,2,2
16,0021701000,"MAR 11, 2018",CLE @ LAL,24,7,1,10,2,2,8,1
17,0021700986,"MAR 09, 2018",CLE @ LAC,25,6,2,10,5,3,7,3
18,0021700970,"MAR 07, 2018",CLE @ DEN,39,10,1,8,3,5,8,0
19,0021700950,"MAR 05, 2018",CLE vs. DET,31,7,1,7,3,5,7,0
20,0021700937,"MAR 03, 2018",CLE vs. DEN,25,15,2,10,3,1,4,0
21,0021700923,"MAR 01, 2018",CLE vs. PHI,30,8,1,9,3,2,6,0
22,0021700908,"FEB 27, 2018",CLE vs. BKN,31,11,1,12,1,2,4,0
23,0021700894,"FEB 25, 2018",CLE vs. SAS,33,9,1,13,6,2,5,0
24,0021700878,"FEB 23, 2018",CLE @ MEM,18,11,1,14,3,0,2,0
25,0021700869,"FEB 22, 2018",CLE vs. WAS,32,8,2,9,4,1,4,0
26,0021700850,"FEB 13, 2018",CLE @ OKC,37,8,0,8,5,3,7,1
27,0021700835,"FEB 11, 2018",CLE @ BOS,24,10,1,8,2,2,5,1
28,0021700819,"FEB 09, 2018",CLE @ ATL,22,19,0,12,3,0,3,0
29,0021700807,"FEB 07, 2018",CLE vs. MIN,37,15,1,10,5,5,7,1
30,0021700797,"FEB 06, 2018",CLE @ ORL,25,5,1,10,6,2,4,0
31,0021700779,"FEB 03, 2018",CLE vs. HOU,11,9,2,9,2,1,2,1
32,0021700757,"JAN 31, 2018",CLE vs. MIA,24,5,1,11,7,1,6,0
33,0021700747,"JAN 30, 2018",CLE @ DET,21,7,0,6,4,2,7,1
34,0021700734,"JAN 28, 2018",CLE vs. DET,25,14,1,8,3,1,4,0
35,0021700715,"JAN 26, 2018",CLE vs. IND,26,11,4,10,11,0,2,1
36,0021700698,"JAN 23, 2018",CLE @ SAS,28,7,0,9,5,2,6,1
37,0021700674,"JAN 20, 2018",CLE vs. OKC,18,7,0,3,2,0,4,1
38,0021700664,"JAN 18, 2018",CLE vs. ORL,16,6,1,5,6,0,4,0
39,0021700646,"JAN 15, 2018",CLE vs. GSW,32,6,3,8,8,0,2,4
