,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022201219,"APR 09, 2023",MIA vs. ORL,2,1,2,1,1,2,1,0,1,0,0,0,2
1,0022201204,"APR 07, 2023",MIA @ WAS,4,2,1,4,1,8,2,0,2,0,0,0,0
2,0022201198,"APR 06, 2023",MIA @ PHI,13,5,0,7,1,10,5,1,4,0,2,2,22
3,0022201177,"APR 04, 2023",MIA @ DET,6,3,3,4,0,5,2,0,1,0,2,2,16
4,0022201161,"APR 01, 2023",MIA vs. DAL,8,1,1,1,1,4,4,0,0,0,0,0,1
5,0022201138,"MAR 29, 2023",MIA @ NYK,6,0,0,5,0,5,2,1,4,0,2,1,-8
6,0022201132,"MAR 28, 2023",MIA @ TOR,7,0,1,5,4,8,3,0,3,1,1,1,-5
7,0022201108,"MAR 25, 2023",MIA vs. BKN,4,3,1,9,2,7,1,0,2,1,2,2,-6
8,0022201084,"MAR 22, 2023",MIA vs. NYK,5,1,0,5,0,3,2,0,0,0,2,1,-3
9,0022201066,"MAR 19, 2023",MIA @ DET,13,4,2,5,0,10,5,3,7,1,0,0,25
10,0022201060,"MAR 18, 2023",MIA @ CHI,4,3,0,4,0,5,1,0,2,0,2,2,-26
11,0022201036,"MAR 15, 2023",MIA vs. MEM,11,1,2,3,1,5,4,2,3,0,1,1,16
12,0022201022,"MAR 13, 2023",MIA vs. UTA,10,1,2,2,2,7,4,0,1,1,2,2,-6
13,0022201000,"MAR 10, 2023",MIA vs. CLE,7,2,0,6,0,4,2,1,3,0,2,2,17
14,0022200987,"MAR 08, 2023",MIA vs. CLE,4,1,0,4,2,3,2,0,1,1,0,0,-3
15,0022200974,"MAR 06, 2023",MIA vs. ATL,21,2,1,4,1,9,6,2,2,1,8,7,8
16,0022200958,"MAR 04, 2023",MIA vs. ATL,15,1,1,3,3,10,6,3,5,1,0,0,6
17,0022200949,"MAR 03, 2023",MIA vs. NYK,14,1,0,4,0,6,5,1,2,0,3,3,-13
18,0022200936,"MAR 01, 2023",MIA vs. PHI,6,1,0,0,1,7,2,2,5,1,0,0,-23
19,0022200920,"FEB 27, 2023",MIA @ PHI,6,3,1,4,0,2,1,0,0,0,4,4,2
20,0022200904,"FEB 25, 2023",MIA @ CHA,6,1,2,3,2,6,2,1,3,0,2,1,-10
21,0022200897,"FEB 24, 2023",MIA @ MIL,17,1,0,5,0,10,5,2,5,3,6,5,-20
22,0022200878,"FEB 15, 2023",MIA @ BKN,13,1,1,7,1,11,6,1,3,1,2,0,-10
23,0022200861,"FEB 13, 2023",MIA vs. DEN,8,0,1,4,1,8,4,0,2,0,0,0,-4
