,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022101207,"APR 08, 2022",MIA vs. ATL,8,1,0,4,3,7,3,1,4,0,1,1,10
1,0022101181,"APR 05, 2022",MIA vs. CHA,12,1,1,3,2,8,4,3,3,0,2,1,32
2,0022101172,"APR 03, 2022",MIA @ TOR,4,0,1,3,0,6,2,0,3,4,0,0,-11
3,0022101111,"MAR 26, 2022",MIA vs. BKN,10,0,0,2,1,5,3,2,2,1,2,2,10
4,0022101103,"MAR 25, 2022",MIA vs. NYK,3,2,0,4,3,5,1,0,1,0,2,1,-5
5,0022101088,"MAR 23, 2022",MIA vs. GSW,0,0,1,2,1,1,0,0,1,0,0,0,-3
6,0022101074,"MAR 21, 2022",MIA @ PHI,14,0,2,3,1,6,4,2,2,0,4,4,-12
7,0022101052,"MAR 18, 2022",MIA vs. OKC,11,2,0,3,0,9,4,3,5,0,0,0,1
8,0022100983,"MAR 09, 2022",MIA vs. PHX,2,0,1,3,0,5,1,0,0,2,0,0,1
9,0022100970,"MAR 07, 2022",MIA vs. HOU,5,4,1,4,1,5,2,1,1,0,0,0,13
10,0022100956,"MAR 05, 2022",MIA vs. PHI,14,0,2,0,0,7,5,2,4,0,2,2,14
11,0022100941,"MAR 03, 2022",MIA @ BKN,22,2,2,5,1,11,8,3,5,1,4,3,13
12,0022100936,"MAR 02, 2022",MIA @ MIL,12,3,1,7,0,7,4,2,3,1,2,2,23
13,0022100922,"FEB 28, 2022",MIA vs. CHI,9,1,0,4,2,4,3,1,2,0,2,2,-4
14,0022100908,"FEB 26, 2022",MIA vs. SAS,0,1,2,7,1,2,0,0,2,0,1,0,12
15,0022100900,"FEB 25, 2022",MIA @ NYK,8,1,2,2,1,4,3,0,1,0,2,2,14
16,0022100811,"FEB 07, 2022",MIA @ WAS,15,3,0,1,0,8,5,3,4,0,2,2,15
17,0022100797,"FEB 05, 2022",MIA @ CHA,8,3,1,8,0,10,4,0,2,0,0,0,6
18,0022100784,"FEB 01, 2022",MIA @ TOR,7,0,1,1,1,6,3,0,1,0,2,1,-14
19,0022100762,"JAN 31, 2022",MIA @ BOS,14,2,0,4,1,11,6,1,2,0,1,1,-26
20,0022100748,"JAN 29, 2022",MIA vs. TOR,11,1,1,4,1,7,4,1,2,0,2,2,9
21,0022100738,"JAN 28, 2022",MIA vs. LAC,0,2,0,7,2,4,0,0,1,0,0,0,-13
22,0022100727,"JAN 26, 2022",MIA vs. NYK,2,1,0,3,0,4,0,0,2,1,2,2,-23
23,0022100700,"JAN 23, 2022",MIA vs. LAL,15,0,1,2,0,9,5,2,2,1,4,3,2
24,0022100687,"JAN 21, 2022",MIA @ ATL,11,0,4,3,2,10,5,1,5,0,0,0,-9
25,0022100672,"JAN 19, 2022",MIA vs. POR,26,2,0,8,1,12,8,3,5,0,7,7,15
26,0022100662,"JAN 17, 2022",MIA vs. TOR,6,1,1,5,1,6,3,0,1,0,1,0,-2
27,0022100645,"JAN 15, 2022",MIA vs. PHI,16,1,3,7,0,7,6,1,1,1,3,3,-10
28,0022100636,"JAN 14, 2022",MIA vs. ATL,2,0,2,2,1,4,1,0,1,1,0,0,-2
29,0022100621,"JAN 12, 2022",MIA @ ATL,18,0,0,10,3,16,8,2,6,0,0,0,17
30,0022100596,"JAN 08, 2022",MIA @ PHX,10,1,1,4,1,8,4,2,4,0,0,0,2
31,0022100576,"JAN 05, 2022",MIA @ POR,11,1,0,3,1,6,4,1,3,0,2,2,13
32,0022100559,"JAN 03, 2022",MIA @ GSW,19,1,2,9,2,14,8,3,5,1,0,0,-5
33,0022100548,"JAN 02, 2022",MIA @ SAC,15,2,2,6,0,13,6,1,5,1,2,2,-2
34,0022100532,"DEC 31, 2021",MIA @ HOU,11,0,1,6,3,9,4,1,3,0,2,2,5
35,0022100509,"DEC 28, 2021",MIA vs. WAS,8,3,1,3,1,8,4,0,3,1,0,0,15
36,0022100493,"DEC 26, 2021",MIA vs. ORL,17,0,1,5,1,11,7,2,5,1,3,1,12
37,0022100370,"DEC 08, 2021",MIA vs. MIL,28,3,0,8,1,12,9,6,8,2,4,4,2
38,0022100356,"DEC 06, 2021",MIA vs. MEM,11,0,1,3,1,7,4,1,2,0,4,2,0
39,0022100344,"DEC 04, 2021",MIA @ MIL,16,3,2,3,2,12,6,2,6,2,2,2,-6
