,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0022001047,"MAY 13, 2021",CHA vs. LAC,9,1,0,0,1,7,4,1,3,0,0,0,-8
1,0022000448,"MAY 11, 2021",CHA vs. DEN,0,0,0,0,0,1,0,0,0,0,0,0,-4
2,0022001020,"MAY 09, 2021",CHA vs. NOP,3,1,0,2,0,6,1,1,6,2,0,0,4
3,0022001004,"MAY 07, 2021",CHA vs. ORL,3,5,1,4,0,3,0,0,2,0,3,3,1
4,0022000434,"MAY 06, 2021",CHA vs. CHI,7,1,2,3,2,6,2,1,3,0,4,2,-1
5,0022000984,"MAY 04, 2021",CHA @ DET,17,2,2,5,1,14,6,2,8,1,4,3,2
6,0022000969,"MAY 02, 2021",CHA vs. MIA,0,2,0,1,0,0,0,0,0,0,0,0,9
7,0022000936,"APR 28, 2021",CHA @ BOS,3,1,0,1,0,0,0,0,0,0,4,3,-1
8,0022000911,"APR 25, 2021",CHA vs. BOS,0,0,0,1,0,0,0,0,0,0,0,0,2
9,0022000896,"APR 22, 2021",CHA @ CHI,7,1,1,3,1,7,3,0,4,0,2,1,6
10,0022000877,"APR 20, 2021",CHA @ NYK,5,1,2,1,0,5,2,0,1,1,2,1,0
11,0022000362,"APR 18, 2021",CHA vs. POR,8,1,0,5,0,6,3,1,4,0,1,1,0
12,0022000848,"APR 16, 2021",CHA @ BKN,10,1,1,5,0,10,3,1,5,0,3,3,-19
13,0022000829,"APR 14, 2021",CHA vs. CLE,0,1,0,5,1,5,0,0,4,0,2,0,-13
14,0022000825,"APR 13, 2021",CHA vs. LAL,17,5,1,10,1,14,7,3,7,0,0,0,8
15,0022000805,"APR 11, 2021",CHA vs. ATL,4,2,0,3,0,3,1,0,2,0,2,2,4
16,0022000796,"APR 09, 2021",CHA @ MIL,2,5,0,4,3,7,1,0,5,0,0,0,7
17,0022000781,"APR 07, 2021",CHA @ OKC,2,2,0,3,1,3,1,0,1,1,0,0,-3
18,0022000757,"APR 04, 2021",CHA @ BOS,2,1,0,6,1,5,1,0,2,0,0,0,-6
19,0022000740,"APR 02, 2021",CHA @ IND,0,0,0,1,0,0,0,0,0,0,0,0,-2
20,0022000732,"APR 01, 2021",CHA @ BKN,0,1,1,3,0,3,0,0,1,0,0,0,-8
21,0022000718,"MAR 30, 2021",CHA @ WAS,7,2,0,0,0,6,3,1,4,0,0,0,-1
22,0022000703,"MAR 28, 2021",CHA vs. PHX,0,0,1,0,1,1,0,0,0,0,0,0,-4
23,0022000672,"MAR 24, 2021",CHA @ HOU,4,0,1,0,1,1,0,0,0,0,5,4,-2
24,0022000644,"MAR 20, 2021",CHA @ LAC,1,0,0,0,0,2,0,0,1,0,2,1,-5
25,0022000624,"MAR 17, 2021",CHA @ DEN,8,1,3,2,1,6,2,1,4,0,4,3,4
26,0022000588,"MAR 13, 2021",CHA vs. TOR,2,0,0,0,1,2,1,0,1,0,0,0,-14
27,0022000547,"MAR 03, 2021",CHA @ MIN,3,0,0,4,0,4,1,1,1,0,0,0,-4
28,0022000535,"MAR 01, 2021",CHA @ POR,11,0,1,5,1,8,4,3,5,0,1,0,-11
29,0022000528,"FEB 28, 2021",CHA @ SAC,0,1,0,0,0,2,0,0,1,0,0,0,-1
30,0022000386,"FEB 10, 2021",CHA @ MEM,2,0,3,2,0,1,0,0,1,0,2,2,-1
31,0022000367,"FEB 08, 2021",CHA vs. HOU,7,1,2,3,1,8,3,1,4,1,0,0,14
32,0022000215,"FEB 07, 2021",CHA vs. WAS,4,0,0,6,1,9,2,0,1,0,2,0,-11
33,0022000342,"FEB 05, 2021",CHA vs. UTA,7,0,0,7,1,7,3,1,2,1,0,0,-18
34,0022000327,"FEB 03, 2021",CHA vs. PHI,9,1,1,2,1,5,3,2,3,1,2,1,-7
35,0022000314,"FEB 01, 2021",CHA @ MIA,4,4,0,2,0,4,1,1,3,0,2,1,-6
36,0022000299,"JAN 30, 2021",CHA vs. MIL,6,1,0,0,0,4,2,2,3,0,0,0,6
37,0022000259,"JAN 25, 2021",CHA @ ORL,0,3,0,4,0,3,0,0,3,0,0,0,-5
38,0022000252,"JAN 24, 2021",CHA @ ORL,2,0,0,0,0,1,1,0,0,0,0,0,-4
39,0022000229,"JAN 22, 2021",CHA vs. CHI,6,0,2,6,2,7,3,0,1,0,0,0,-5
40,0022000191,"JAN 16, 2021",CHA @ TOR,1,0,0,0,0,2,0,0,0,1,2,1,-11
41,0022000175,"JAN 14, 2021",CHA @ TOR,5,4,3,6,3,7,1,0,3,0,4,3,-8
42,0022000164,"JAN 13, 2021",CHA vs. DAL,6,1,1,5,1,9,3,0,5,2,0,0,-2
43,0022000149,"JAN 11, 2021",CHA vs. NYK,5,2,0,0,0,3,2,1,2,0,0,0,-2
44,0022000134,"JAN 09, 2021",CHA vs. ATL,15,2,1,2,0,9,6,3,4,0,1,0,6
45,0022000126,"JAN 08, 2021",CHA @ NOP,4,0,1,3,0,4,2,0,1,0,0,0,-1
46,0022000110,"JAN 06, 2021",CHA @ ATL,2,0,0,1,1,4,1,0,2,0,0,0,-5
47,0022000094,"JAN 04, 2021",CHA @ PHI,7,2,0,3,3,4,2,0,2,1,5,3,0
48,0022000082,"JAN 02, 2021",CHA @ PHI,9,2,1,5,0,7,3,1,3,0,2,2,0
49,0022000069,"JAN 01, 2021",CHA vs. MEM,14,2,1,2,1,9,6,2,4,0,0,0,0
50,0022000059,"DEC 30, 2020",CHA @ DAL,4,4,1,4,0,3,2,0,0,0,2,0,15
51,0022000032,"DEC 27, 2020",CHA vs. BKN,0,0,1,0,0,1,0,0,1,0,0,0,-2
52,0022000022,"DEC 26, 2020",CHA vs. OKC,10,0,2,1,1,8,4,1,2,0,1,1,7
