,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021501219,"APR 13, 2016",ORL @ CHA,22,1,2,5,0,17,9,1,4,1,4,3,0
1,0021501166,"APR 06, 2016",ORL vs. DET,6,4,0,6,1,10,3,0,2,1,2,0,1
2,0021501148,"APR 03, 2016",ORL vs. MEM,14,3,1,10,0,11,5,1,3,1,4,3,5
3,0021501133,"APR 01, 2016",ORL @ MIL,14,2,1,7,1,12,6,1,3,0,2,1,-12
4,0021501123,"MAR 31, 2016",ORL @ IND,6,1,1,4,2,7,2,0,2,1,2,2,0
5,0021501108,"MAR 29, 2016",ORL vs. BKN,20,0,1,4,0,11,9,1,3,0,1,1,19
6,0021501083,"MAR 26, 2016",ORL vs. CHI,9,6,2,5,1,9,4,1,3,1,0,0,14
7,0021501075,"MAR 25, 2016",ORL @ MIA,4,2,0,6,1,7,2,0,2,0,0,0,-8
8,0021501058,"MAR 23, 2016",ORL @ DET,15,3,0,11,0,15,5,1,4,0,4,4,-19
9,0021501046,"MAR 21, 2016",ORL @ BOS,13,0,1,8,0,14,6,1,2,0,0,0,-13
10,0021501038,"MAR 20, 2016",ORL @ TOR,6,1,1,3,0,6,2,1,3,2,2,1,0
11,0021501020,"MAR 18, 2016",ORL vs. CLE,7,3,0,10,1,8,2,1,2,0,4,2,5
12,0021501004,"MAR 16, 2016",ORL @ CHA,0,0,0,2,0,3,0,0,0,0,0,0,-13
13,0021500998,"MAR 15, 2016",ORL vs. DEN,16,0,1,3,1,10,7,2,4,2,0,0,14
14,0021500982,"MAR 12, 2016",ORL @ POR,17,3,2,4,2,13,8,1,2,1,3,0,-18
15,0021500970,"MAR 11, 2016",ORL @ SAC,20,1,1,11,2,12,8,0,0,0,10,4,4
16,0021500949,"MAR 08, 2016",ORL @ LAL,5,3,1,4,0,4,2,0,2,1,2,1,-4
17,0021500943,"MAR 07, 2016",ORL @ GSW,20,0,1,16,3,15,8,0,1,1,4,4,-15
18,0021500913,"MAR 04, 2016",ORL vs. PHX,4,0,0,2,2,3,1,0,2,0,2,2,-6
19,0021500897,"MAR 02, 2016",ORL vs. CHI,13,3,0,15,0,6,2,1,4,0,10,8,16
20,0021500894,"MAR 01, 2016",ORL @ DAL,7,4,1,5,1,5,3,0,2,0,3,1,1
21,0021500881,"FEB 28, 2016",ORL vs. PHI,22,3,1,7,1,10,7,2,2,2,6,6,15
22,0021500863,"FEB 26, 2016",ORL @ NYK,17,2,1,8,0,12,6,1,3,0,6,4,-5
23,0021500855,"FEB 25, 2016",ORL vs. GSW,19,2,0,8,1,14,9,1,4,1,0,0,-3
24,0021500840,"FEB 23, 2016",ORL @ PHI,11,3,3,11,2,10,4,0,1,1,6,3,2
25,0021500828,"FEB 21, 2016",ORL vs. IND,10,4,1,11,0,11,4,1,3,0,2,1,1
26,0021500805,"FEB 19, 2016",ORL vs. DAL,7,1,6,11,2,8,3,1,2,0,0,0,3
27,0021500790,"FEB 10, 2016",ORL vs. SAS,4,3,1,14,1,6,1,0,3,2,3,2,3
28,0021500780,"FEB 08, 2016",ORL @ ATL,12,3,1,10,1,8,4,1,1,1,3,3,10
29,0021500771,"FEB 07, 2016",ORL vs. ATL,11,4,2,13,0,11,3,0,3,4,6,5,10
30,0021500752,"FEB 05, 2016",ORL vs. LAC,6,1,1,3,0,6,3,0,1,1,1,0,-11
31,0021500740,"FEB 03, 2016",ORL @ OKC,2,1,0,6,0,10,1,0,2,0,0,0,-3
32,0021500726,"FEB 01, 2016",ORL @ SAS,12,0,0,16,2,12,6,0,0,1,0,0,-5
33,0021500716,"JAN 31, 2016",ORL vs. BOS,19,5,0,14,0,11,8,0,2,2,9,3,7
34,0021500698,"JAN 29, 2016",ORL @ BOS,12,2,1,9,2,9,3,2,4,0,4,4,-16
35,0021500681,"JAN 26, 2016",ORL @ MIL,9,3,1,9,0,9,3,1,2,0,4,2,0
36,0021500670,"JAN 25, 2016",ORL @ MEM,10,0,0,9,2,8,3,0,4,1,4,4,-11
37,0021500645,"JAN 22, 2016",ORL vs. CHA,10,4,0,7,2,4,4,1,1,0,3,1,1
38,0021500629,"JAN 20, 2016",ORL vs. PHI,7,1,0,8,1,7,3,0,2,0,1,1,-3
39,0021500620,"JAN 18, 2016",ORL @ ATL,18,3,0,7,0,9,5,1,2,1,8,7,-12
40,0021500588,"JAN 14, 2016",ORL vs. TOR,0,0,0,1,0,0,0,0,0,0,2,0,-7
41,0021500552,"JAN 09, 2016",ORL vs. WAS,10,1,2,10,1,7,4,1,3,0,2,1,4
42,0021500541,"JAN 08, 2016",ORL @ BKN,14,1,0,5,1,8,6,2,3,0,0,0,3
43,0021500526,"JAN 06, 2016",ORL vs. IND,8,1,0,8,2,6,3,0,2,1,2,2,3
44,0021500514,"JAN 04, 2016",ORL @ DET,2,1,0,3,0,1,0,0,1,0,2,2,-17
45,0021500499,"JAN 02, 2016",ORL @ CLE,11,2,0,7,1,10,5,1,2,0,0,0,-4
46,0021500490,"JAN 01, 2016",ORL @ WAS,6,3,0,7,1,6,3,0,1,0,1,0,-6
47,0021500475,"DEC 30, 2015",ORL vs. BKN,10,0,1,7,0,5,3,1,1,2,4,3,8
48,0021500460,"DEC 28, 2015",ORL vs. NOP,7,0,0,4,0,5,3,0,1,0,1,1,-4
49,0021500444,"DEC 26, 2015",ORL vs. MIA,2,1,0,4,0,2,1,0,0,1,0,0,-5
50,0021500426,"DEC 23, 2015",ORL vs. HOU,14,0,2,3,0,11,6,1,2,0,2,1,0
51,0021500412,"DEC 21, 2015",ORL @ NYK,0,1,2,2,0,1,0,0,0,0,0,0,2
52,0021500407,"DEC 20, 2015",ORL vs. ATL,2,1,0,4,1,5,1,0,0,0,0,0,-3
53,0021500387,"DEC 18, 2015",ORL vs. POR,2,0,0,5,0,1,0,0,0,0,2,2,-1
54,0021500372,"DEC 16, 2015",ORL vs. CHA,6,3,2,7,0,3,2,0,0,0,2,2,3
55,0021500358,"DEC 14, 2015",ORL @ BKN,4,0,0,5,3,3,1,0,0,0,3,2,8
56,0021500334,"DEC 11, 2015",ORL vs. CLE,6,2,0,4,3,6,2,2,3,0,0,0,-13
57,0021500326,"DEC 09, 2015",ORL @ PHX,5,1,1,2,0,2,2,1,1,0,0,0,2
58,0021500298,"DEC 05, 2015",ORL @ LAC,10,1,1,7,1,8,5,0,1,0,0,0,7
59,0021500279,"DEC 03, 2015",ORL @ UTA,2,0,2,2,0,2,1,0,1,0,0,0,0
60,0021500265,"DEC 01, 2015",ORL @ MIN,7,0,0,2,0,7,3,1,3,2,0,0,-7
61,0021500249,"NOV 29, 2015",ORL vs. BOS,12,2,0,5,0,7,5,2,3,1,0,0,12
