,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021801222,"APR 10, 2019",ORL @ CHA,27,3,0,7,2,18,11,1,3,0,4,4,1
1,0021801203,"APR 07, 2019",ORL @ BOS,14,2,1,7,2,13,6,0,4,2,2,2,13
2,0021801181,"APR 05, 2019",ORL vs. ATL,10,7,1,11,6,6,4,2,3,1,0,0,20
3,0021801166,"APR 03, 2019",ORL vs. NYK,19,6,1,7,2,14,7,3,4,1,6,2,11
4,0021801156,"APR 01, 2019",ORL @ TOR,6,3,0,4,1,7,3,0,2,3,0,0,-20
5,0021801140,"MAR 30, 2019",ORL @ IND,23,7,2,10,1,15,9,4,6,0,1,1,1
6,0021801122,"MAR 28, 2019",ORL @ DET,20,4,1,3,3,12,7,1,4,0,5,5,-15
7,0021801109,"MAR 26, 2019",ORL @ MIA,14,2,1,10,2,17,6,1,4,0,2,1,-3
8,0021801103,"MAR 25, 2019",ORL vs. PHI,12,3,2,8,3,12,5,2,4,0,0,0,18
9,0021801080,"MAR 22, 2019",ORL vs. MEM,5,4,0,3,2,8,2,0,3,0,2,1,3
10,0021801066,"MAR 20, 2019",ORL vs. NOP,20,6,2,7,0,15,7,4,7,1,2,2,32
11,0021801046,"MAR 17, 2019",ORL vs. ATL,22,3,1,8,2,16,9,3,6,0,2,1,13
12,0021801021,"MAR 14, 2019",ORL vs. CLE,21,4,1,6,2,16,7,3,6,1,4,4,28
13,0021801015,"MAR 13, 2019",ORL @ WAS,13,4,1,9,2,13,4,3,6,1,2,2,-13
14,0021800996,"MAR 10, 2019",ORL @ MEM,13,6,0,7,2,17,5,1,6,0,2,2,0
15,0021800978,"MAR 08, 2019",ORL vs. DAL,18,3,0,6,3,15,7,1,2,3,5,3,6
16,0021800960,"MAR 05, 2019",ORL @ PHI,24,3,0,9,2,18,9,2,7,0,6,4,-4
17,0021800948,"MAR 03, 2019",ORL @ CLE,15,3,0,8,2,16,7,1,5,1,0,0,-11
18,0021800936,"MAR 02, 2019",ORL @ IND,11,6,0,8,2,15,5,1,3,1,0,0,6
19,0021800923,"FEB 28, 2019",ORL vs. GSW,22,3,0,15,3,15,9,2,5,1,2,2,14
20,0021800908,"FEB 26, 2019",ORL @ NYK,26,2,1,7,3,16,8,1,3,1,12,9,-8
21,0021800894,"FEB 24, 2019",ORL @ TOR,7,6,0,7,2,11,2,0,4,0,4,3,12
22,0021800875,"FEB 22, 2019",ORL vs. CHI,17,4,0,5,4,14,7,2,7,3,4,1,-7
23,0021800864,"FEB 14, 2019",ORL vs. CHA,10,4,1,11,2,17,4,1,6,0,1,1,20
24,0021800851,"FEB 12, 2019",ORL @ NOP,20,4,2,4,2,10,6,2,4,0,6,6,18
25,0021800837,"FEB 10, 2019",ORL @ ATL,12,3,0,3,1,9,4,2,5,1,4,2,9
26,0021800833,"FEB 09, 2019",ORL @ MIL,14,0,1,6,2,15,6,0,1,0,3,2,6
27,0021800812,"FEB 07, 2019",ORL vs. MIN,19,5,0,6,2,13,5,1,4,1,8,8,2
28,0021800802,"FEB 05, 2019",ORL @ OKC,18,10,3,6,8,11,6,1,5,1,9,5,-16
29,0021800777,"FEB 02, 2019",ORL vs. BKN,15,5,1,2,2,17,6,3,7,1,0,0,8
30,0021800765,"JAN 31, 2019",ORL vs. IND,10,1,0,3,0,9,4,0,2,0,4,2,-6
31,0021800751,"JAN 29, 2019",ORL vs. OKC,16,7,0,9,1,19,6,2,9,1,2,2,-12
32,0021800737,"JAN 27, 2019",ORL @ HOU,23,4,0,10,4,18,9,3,8,0,3,2,4
33,0021800720,"JAN 25, 2019",ORL vs. WAS,22,6,0,11,3,16,8,2,8,1,6,4,-3
34,0021800708,"JAN 23, 2019",ORL @ BKN,10,2,0,6,2,9,5,0,1,1,0,0,-16
35,0021800673,"JAN 18, 2019",ORL vs. BKN,23,5,0,4,1,13,9,3,4,0,2,2,14
36,0021800657,"JAN 16, 2019",ORL @ DET,12,2,1,8,2,11,5,0,3,0,2,2,-3
37,0021800641,"JAN 13, 2019",ORL vs. HOU,22,5,2,8,3,15,8,2,3,0,4,4,9
38,0021800632,"JAN 12, 2019",ORL vs. BOS,28,2,0,12,6,14,7,1,5,1,13,13,11
39,0021800614,"JAN 09, 2019",ORL @ UTA,18,3,0,10,1,17,7,2,6,0,3,2,-12
40,0021800598,"JAN 07, 2019",ORL @ SAC,10,1,1,9,0,13,3,1,5,0,4,3,-23
41,0021800586,"JAN 06, 2019",ORL @ LAC,17,1,1,5,2,17,5,2,7,1,8,5,4
42,0021800571,"JAN 04, 2019",ORL @ MIN,10,6,1,3,2,8,4,0,1,1,4,2,-21
43,0021800559,"JAN 02, 2019",ORL @ CHI,18,9,0,7,1,14,8,0,3,1,3,2,21
44,0021800543,"DEC 31, 2018",ORL @ CHA,14,5,0,8,0,17,6,2,6,0,0,0,-7
45,0021800536,"DEC 30, 2018",ORL vs. DET,22,4,0,10,2,15,8,1,4,1,7,5,5
46,0021800519,"DEC 28, 2018",ORL vs. TOR,9,4,0,10,4,6,3,1,2,0,2,2,18
47,0021800503,"DEC 26, 2018",ORL vs. PHX,11,2,2,9,0,10,5,1,3,1,0,0,8
48,0021800491,"DEC 23, 2018",ORL vs. MIA,14,4,1,6,2,7,4,2,4,1,4,4,-9
49,0021800474,"DEC 21, 2018",ORL @ CHI,14,4,0,12,0,17,4,0,3,1,10,6,3
50,0021800456,"DEC 19, 2018",ORL vs. SAS,12,7,0,9,3,10,4,2,3,0,4,2,-19
51,0021800429,"DEC 15, 2018",ORL vs. UTA,8,3,1,2,6,7,3,2,3,0,0,0,-10
52,0021800418,"DEC 13, 2018",ORL vs. CHI,8,7,0,5,1,11,2,1,5,0,4,3,1
53,0021800397,"DEC 10, 2018",ORL @ DAL,10,2,0,3,2,15,4,2,6,0,0,0,-24
54,0021800370,"DEC 07, 2018",ORL vs. IND,20,4,1,14,2,18,8,3,6,1,3,1,-13
55,0021800356,"DEC 05, 2018",ORL vs. DEN,19,5,1,6,1,19,8,3,8,1,0,0,-5
56,0021800351,"DEC 04, 2018",ORL @ MIA,20,5,1,13,1,16,7,3,3,1,4,3,28
57,0021800327,"NOV 30, 2018",ORL @ PHX,18,3,1,6,1,12,8,1,4,0,1,1,11
58,0021800300,"NOV 26, 2018",ORL @ GSW,0,1,1,4,2,6,0,0,2,1,0,0,11
59,0021800286,"NOV 25, 2018",ORL @ LAL,17,0,1,4,1,14,8,1,3,0,0,0,0
60,0021800276,"NOV 23, 2018",ORL @ DEN,14,5,1,9,1,11,5,1,4,1,4,3,-20
61,0021800248,"NOV 20, 2018",ORL vs. TOR,16,1,1,9,3,15,5,2,5,3,5,4,2
62,0021800236,"NOV 18, 2018",ORL vs. NYK,31,2,1,1,4,17,13,4,8,0,2,1,13
63,0021800227,"NOV 17, 2018",ORL vs. LAL,12,3,2,6,1,13,5,1,2,0,2,1,11
64,0021800202,"NOV 14, 2018",ORL vs. PHI,17,6,1,6,1,13,7,1,3,2,3,2,0
65,0021800190,"NOV 12, 2018",ORL @ WAS,18,3,2,10,2,13,8,0,4,2,2,2,3
66,0021800167,"NOV 09, 2018",ORL vs. WAS,20,4,0,7,0,14,6,3,4,0,6,5,-3
