,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021901266,"AUG 05, 2020",ORL vs. TOR,9,5,0,11,2,9,3,0,2,3,6,3,-7
1,0021901259,"AUG 04, 2020",ORL @ IND,20,3,1,7,1,15,8,2,5,0,4,2,-12
2,0021901247,"AUG 02, 2020",ORL vs. SAC,22,3,0,5,2,12,8,3,3,0,3,3,23
3,0021901233,"JUL 31, 2020",ORL @ BKN,10,2,0,11,1,5,2,0,1,0,8,6,24
4,0021900964,"MAR 10, 2020",ORL @ MEM,8,9,1,7,2,8,3,0,2,1,2,2,-13
5,0021900953,"MAR 08, 2020",ORL @ HOU,19,4,3,10,4,17,7,1,3,2,5,4,21
6,0021900935,"MAR 06, 2020",ORL @ MIN,15,4,1,10,1,15,6,0,4,1,6,3,18
7,0021900919,"MAR 04, 2020",ORL @ MIA,11,9,2,6,1,10,5,0,3,0,1,1,8
8,0021900893,"FEB 29, 2020",ORL @ SAS,7,6,1,6,3,5,2,0,2,0,8,3,-12
9,0021900877,"FEB 28, 2020",ORL vs. MIN,17,12,0,11,2,13,6,1,6,2,5,4,0
10,0021900867,"FEB 26, 2020",ORL @ ATL,25,6,1,10,1,14,9,3,4,3,4,4,6
11,0021900852,"FEB 24, 2020",ORL @ BKN,27,4,1,10,2,16,11,3,4,2,2,2,1
12,0021900826,"FEB 21, 2020",ORL vs. DAL,10,7,2,12,2,13,4,0,3,1,4,2,1
13,0021900808,"FEB 12, 2020",ORL vs. DET,25,9,1,9,1,15,8,3,4,1,6,6,5
14,0021900795,"FEB 10, 2020",ORL vs. ATL,26,4,0,9,2,20,10,2,3,1,4,4,19
15,0021900777,"FEB 08, 2020",ORL vs. MIL,7,5,1,9,0,12,2,0,6,0,4,3,-27
16,0021900764,"FEB 06, 2020",ORL @ NYK,16,5,1,4,1,14,7,2,6,0,2,0,-5
17,0021900756,"FEB 05, 2020",ORL @ BOS,23,4,2,10,5,15,7,1,3,1,10,8,-5
18,0021900741,"FEB 03, 2020",ORL @ CHA,16,5,2,12,1,12,6,2,5,0,6,2,13
19,0021900729,"FEB 01, 2020",ORL vs. MIA,24,1,2,5,0,20,9,4,7,0,3,2,-6
20,0021900694,"JAN 27, 2020",ORL @ MIA,13,0,0,7,0,15,6,1,3,1,0,0,-28
21,0021900689,"JAN 26, 2020",ORL vs. LAC,10,5,1,10,1,12,3,1,4,0,7,3,-23
22,0021900671,"JAN 24, 2020",ORL vs. BOS,12,2,0,4,3,11,4,0,4,0,6,4,-6
23,0021900655,"JAN 22, 2020",ORL vs. OKC,14,3,1,8,0,13,6,2,4,0,2,0,-8
24,0021900642,"JAN 20, 2020",ORL @ CHA,6,7,1,6,1,9,3,0,2,0,0,0,14
25,0021900634,"JAN 18, 2020",ORL @ GSW,11,3,1,3,3,10,4,1,4,0,4,2,-18
26,0021900618,"JAN 16, 2020",ORL @ LAC,20,5,0,0,0,11,8,4,5,0,0,0,-17
27,0021900613,"JAN 15, 2020",ORL @ LAL,21,3,2,6,4,12,7,1,3,0,8,6,10
28,0021900596,"JAN 13, 2020",ORL @ SAC,19,2,0,9,0,16,8,1,3,1,4,2,0
29,0021900557,"JAN 08, 2020",ORL vs. WAS,10,2,1,7,0,9,4,0,2,0,2,2,20
30,0021900540,"JAN 06, 2020",ORL vs. BKN,11,1,2,14,6,10,5,0,4,0,3,1,10
31,0021900525,"JAN 04, 2020",ORL vs. UTA,11,2,2,12,3,11,4,1,4,0,2,2,-5
32,0021900518,"JAN 03, 2020",ORL vs. MIA,16,3,0,8,1,14,7,1,6,0,2,1,9
33,0021900480,"DEC 28, 2019",ORL @ MIL,5,0,0,2,1,9,2,1,4,2,0,0,-6
34,0021900468,"DEC 27, 2019",ORL vs. PHI,19,3,0,11,4,16,7,1,4,1,4,4,-2
35,0021900448,"DEC 23, 2019",ORL vs. CHI,16,4,1,11,2,14,6,1,3,3,6,3,-3
36,0021900428,"DEC 20, 2019",ORL @ POR,11,4,0,11,0,17,4,0,2,1,4,3,-9
37,0021900414,"DEC 18, 2019",ORL @ DEN,9,3,1,7,2,14,4,1,5,1,1,0,-11
38,0021900405,"DEC 17, 2019",ORL @ UTA,6,2,0,5,1,9,3,0,2,0,0,0,-13
39,0021900388,"DEC 15, 2019",ORL @ NOP,9,2,1,4,2,13,3,1,5,0,4,2,11
40,0021900371,"DEC 13, 2019",ORL vs. HOU,21,4,0,6,1,15,9,2,5,0,1,1,-18
41,0021900358,"DEC 11, 2019",ORL vs. LAL,14,4,1,14,3,11,5,1,3,1,4,3,-13
42,0021900347,"DEC 09, 2019",ORL @ MIL,10,2,1,13,3,12,3,1,6,1,4,3,-12
43,0021900321,"DEC 06, 2019",ORL @ CLE,14,2,1,5,2,13,6,0,2,1,2,2,0
44,0021900308,"DEC 04, 2019",ORL vs. PHX,32,5,1,5,1,15,13,5,5,0,2,1,12
45,0021900300,"DEC 03, 2019",ORL @ WAS,18,2,0,11,0,15,7,2,5,0,4,2,-4
46,0021900290,"DEC 01, 2019",ORL vs. GSW,8,4,0,7,3,11,2,1,5,0,4,3,-6
47,0021900269,"NOV 29, 2019",ORL vs. TOR,8,2,2,8,0,11,2,1,4,1,4,3,0
48,0021900207,"NOV 20, 2019",ORL @ TOR,2,0,0,2,0,3,1,0,1,0,0,0,-6
49,0021900185,"NOV 17, 2019",ORL vs. WAS,13,2,0,9,0,16,5,1,5,0,2,2,4
50,0021900168,"NOV 15, 2019",ORL vs. SAS,14,4,0,8,2,15,4,1,6,1,8,5,5
51,0021900155,"NOV 13, 2019",ORL vs. PHI,18,7,1,13,2,12,4,3,5,1,9,7,11
52,0021900133,"NOV 10, 2019",ORL vs. IND,13,3,0,2,1,10,5,2,5,1,1,1,-8
53,0021900117,"NOV 08, 2019",ORL vs. MEM,17,2,1,4,2,11,7,0,2,0,3,3,26
54,0021900109,"NOV 06, 2019",ORL @ DAL,23,1,2,4,4,17,10,1,5,0,2,2,-6
55,0021900101,"NOV 05, 2019",ORL @ OKC,15,3,0,7,2,13,6,0,3,0,4,3,-6
56,0021900079,"NOV 02, 2019",ORL vs. DEN,21,3,0,9,0,15,9,1,4,0,5,2,-14
57,0021900071,"NOV 01, 2019",ORL vs. MIL,11,3,0,4,1,10,3,2,5,0,5,3,-3
58,0021900056,"OCT 30, 2019",ORL vs. NYK,15,1,1,11,0,13,6,3,6,1,0,0,17
59,0021900044,"OCT 28, 2019",ORL @ TOR,2,5,0,5,3,6,1,0,2,2,0,0,-17
60,0021900028,"OCT 26, 2019",ORL @ ATL,10,3,2,7,1,10,4,0,2,0,2,2,-11
61,0021900005,"OCT 23, 2019",ORL vs. CLE,9,3,2,2,1,8,2,1,2,1,6,4,1
