,Game_ID,GAME_DATE,MATCHUP,PTS,AST,STL,REB,TOV,FGA,FGM,FG3M,FG3A,BLK,FTA,FTM,PLUS_MINUS
0,0021701222,"APR 11, 2018",ORL vs. WAS,11,0,0,3,1,9,4,3,5,1,0,0,3
1,0021701208,"APR 09, 2018",ORL @ MIL,12,2,2,4,6,14,5,1,5,0,2,1,-18
2,0021701200,"APR 08, 2018",ORL @ TOR,16,3,3,2,1,12,6,2,6,1,5,2,-11
3,0021701170,"APR 04, 2018",ORL vs. DAL,20,1,1,4,2,16,8,2,6,1,2,2,14
4,0021701159,"APR 03, 2018",ORL @ NYK,7,3,2,4,1,15,3,0,8,0,2,1,7
5,0021701147,"APR 01, 2018",ORL @ ATL,10,3,1,7,2,13,4,2,6,1,0,0,1
6,0021701129,"MAR 30, 2018",ORL vs. CHI,18,1,1,7,1,21,6,1,8,1,6,5,-3
7,0021701117,"MAR 28, 2018",ORL vs. BKN,15,3,0,3,1,13,6,3,6,0,0,0,-17
8,0021701090,"MAR 24, 2018",ORL vs. PHX,29,8,3,11,3,18,10,3,6,1,9,6,18
9,0021701073,"MAR 22, 2018",ORL vs. PHI,10,2,2,11,2,15,4,1,5,1,1,1,-16
10,0021701058,"MAR 20, 2018",ORL vs. TOR,16,3,1,6,0,15,7,2,8,1,0,0,-4
11,0021700971,"MAR 07, 2018",ORL @ LAL,28,2,0,14,3,20,11,4,6,1,7,2,18
12,0021700955,"MAR 05, 2018",ORL @ UTA,13,1,0,6,1,18,4,1,6,0,4,4,-14
13,0021700936,"MAR 03, 2018",ORL vs. MEM,14,2,2,8,3,8,4,0,1,2,7,6,13
14,0021700926,"MAR 02, 2018",ORL vs. DET,27,2,2,13,1,19,10,3,8,1,6,4,15
15,0021700914,"FEB 28, 2018",ORL vs. TOR,11,3,2,10,0,9,4,1,6,1,5,2,-12
16,0021700903,"FEB 26, 2018",ORL @ OKC,18,1,2,7,0,20,7,1,7,3,4,3,9
17,0021700884,"FEB 24, 2018",ORL @ PHI,20,7,0,7,1,17,8,4,8,1,0,0,7
18,0021700868,"FEB 22, 2018",ORL vs. NYK,9,5,0,5,3,9,3,2,3,1,2,1,0
19,0021700725,"JAN 27, 2018",ORL @ IND,22,4,1,11,1,20,9,1,6,1,8,3,-4
20,0021700696,"JAN 23, 2018",ORL vs. SAC,16,2,1,12,7,17,6,2,7,0,3,2,-2
21,0021700683,"JAN 21, 2018",ORL @ BOS,11,4,0,13,2,17,5,0,3,0,2,1,4
22,0021700664,"JAN 18, 2018",ORL @ CLE,17,2,4,10,2,20,7,2,10,0,2,1,2
23,0021700649,"JAN 16, 2018",ORL vs. MIN,14,1,0,7,3,17,5,1,7,1,3,3,7
24,0021700620,"JAN 12, 2018",ORL @ WAS,14,7,0,10,4,15,4,3,6,0,4,3,-2
25,0021700610,"JAN 10, 2018",ORL @ MIL,11,1,0,4,1,18,4,0,5,0,4,3,-23
26,0021700601,"JAN 09, 2018",ORL @ DAL,19,2,0,8,1,16,6,1,7,0,8,6,0
27,0021700582,"JAN 06, 2018",ORL vs. CLE,30,1,2,8,4,26,13,1,8,0,6,3,2
28,0021700554,"JAN 03, 2018",ORL vs. HOU,16,0,0,8,2,23,7,2,6,0,0,0,-14
29,0021700545,"JAN 01, 2018",ORL @ BKN,20,0,1,12,2,20,8,2,8,0,3,2,-5
30,0021700531,"DEC 30, 2017",ORL vs. MIA,39,1,0,7,0,22,14,5,11,2,7,6,-3
31,0021700516,"DEC 28, 2017",ORL vs. DET,14,2,0,7,5,12,6,2,2,1,0,0,5
32,0021700420,"DEC 15, 2017",ORL vs. POR,13,2,1,6,3,10,4,2,5,0,6,3,-11
33,0021700370,"DEC 08, 2017",ORL vs. DEN,14,2,0,3,1,12,5,1,4,0,5,3,-7
34,0021700355,"DEC 06, 2017",ORL vs. ATL,24,2,0,15,2,15,9,0,4,1,9,6,15
35,0021700339,"DEC 04, 2017",ORL @ CHA,14,3,1,6,2,15,4,2,7,1,4,4,-9
36,0021700334,"DEC 03, 2017",ORL @ NYK,10,4,2,4,1,11,3,1,6,0,3,3,9
37,0021700318,"DEC 01, 2017",ORL vs. GSW,29,1,1,7,3,23,12,5,11,2,1,0,-18
